LETTRE	lettre	NC	_
grillagée	grillager	VPP	_
qui	qui	PROREL	_
renferme	renfermer	V	_
les	le	DET	_
muscles	muscle	NC	_
des	de_le	P+D	_
hanches	hanche	NC	_
.	.	PONCT	_
Ce	ce	DET	_
muscle	muscle	NC	_
est	être	V	_
alors	alors	ADV	_
partagé	partager	VPP	_
en	en	P	_
droit	droit	NC	_
et	et	CC	_
gauche	gauche	NC	_
;	;	PONCT	_
chacun	chacun	PRO	_
d'	de	P	_
eux	il	PRO	_
est	être	V	_
formé	former	VPP	_
de	de	P	_
trois	trois	DET	_
larges	large	ADJ	_
digitations	digitation	NC	_
.	.	PONCT	_
Arrivés	arriver	VPP	_
sur	sur	P	_
le	le	DET	_
premier	premier	ADJ	_
segment	segment	NC	_
de	de	P	_
l'	le	DET	_
abdomen	abdomen	NC	_
,	,	PONCT	_
ses	son	DET	_
fibres	fibre	NC	_
longitudinales	longitudinal	ADJ	_
plongent	plonger	V	_
sous	sous	P	_
d'	un	DET	_
autres	autre	NC	_
qui	qui	PROREL	_
sont	être	V	_
contournées	contourner	VPP	_
et	et	CC	_
qui	qui	PROREL	_
les	il	CLO	_
embrassent	embrasser	V	_
.	.	PONCT	_
Le	le	DET	_
reste	reste	NC	_
du	de_le	P+D	_
muscle	muscle	NC	_
,	,	PONCT	_
sur	sur	P	_
toute	tout	ADJ	_
la	le	DET	_
longueur	longueur	NC	_
de	de	P	_
la	le	DET	_
queue	queue	NC	_
,	,	PONCT	_
est	être	V	_
ainsi	ainsi	ADV	_
formé	former	VPP	_
de	de	P	_
deux	deux	DET	_
séries	série	NC	_
de	de	P	_
fibres	fibre	NC	_
convexes	convexe	ADJ	_
et	et	CC	_
courbées	courber	VPP	_
parallèlement	parallèlement	ADV	_
les	le	DET	_
unes	un	NC	_
à	à	P	_
côté	côté	NC	_
des	de_le	P+D	_
autres	autre	NC	_
,	,	PONCT	_
séparées	séparer	VPP	_
de	de	P	_
droite	droite	NC	_
à	à	P	_
gauche	gauche	NC	_
par	par	P	_
une	un	DET	_
goutière	goutière	NC	_
dans	dans	P	_
laquelle	il	PROREL	_
est	être	V	_
logé	loger	VPP	_
le	le	DET	_
canal	canal	NC	_
intestinal	intestinal	ADJ	_
.	.	PONCT	_
Le	le	DET	_
muscle	muscle	NC	_
ventral	ventral	ADJ	_
de	de	P	_
la	le	DET	_
queue	queue	NC	_
,	,	PONCT	_
vu	voir	VPP	_
par-dessous	par-dessous	P	_
,	,	PONCT	_
présente	présenter	V	_
trois	trois	DET	_
ordres	ordre	NC	_
de	de	P	_
fibres	fibre	NC	_
bien	bien	ADV	_
marqués	marquer	VPP	_
.	.	PONCT	_
La	le	DET	_
première	premier	ADJ	_
série	série	NC	_
est	être	V	_
produite	produire	VPP	_
par	par	P	_
la	le	DET	_
face	face	NC	_
inférieure	inférieur	ADJ	_
des	de_le	P+D	_
digitations	digitation	NC	_
qui	qui	PROREL	_
s'	se	CLO	_
insèrent	insérer	V	_
sur	sur	P	_
les	le	DET	_
grillages	grillage	NC	_
osseux	osseux	ADJ	_
du	de_le	P+D	_
thorax	thorax	NC	_
.	.	PONCT	_
La	le	DET	_
seconde	second	ADJ	_
série	série	NC	_
est	être	V	_
formée	former	VPP	_
de	de	P	_
fibres	fibre	NC	_
obliques	oblique	ADJ	_
qui	qui	PROREL	_
sont	être	V	_
la	le	DET	_
continuation	continuation	NC	_
des	de_le	P+D	_
premières	première	NC	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
s'	se	CLO	_
étendent	étendre	V	_
de	de	P	_
la	le	DET	_
ligne	ligne	NC	_
moyenne	moyen	ADJ	_
dans	dans	P	_
laquelle	il	PROREL	_
est	être	V	_
situé	situer	VPP	_
le	le	DET	_
cordon	cordon	NC	_
médullaire	médullaire	ADJ	_
des	de_le	P+D	_
nerfs	nerf	NC	_
,	,	PONCT	_
jusques	jusque	P	_
sur	sur	P	_
les	le	DET	_
parties	partie	NC	_
latérales	latéral	ADJ	_
des	de_le	P+D	_
anneaux	anneau	NC	_
,	,	PONCT	_
dans	dans	P	_
l'	le	DET	_
angle	angle	NC	_
qui	qui	PROREL	_
résulte	résulter	V	_
de	de	P	_
la	le	DET	_
réunion	réunion	NC	_
de	de	P	_
la	le	DET	_
portion	portion	NC	_
dorsale	dorsal	ADJ	_
avec	avec	P	_
la	le	DET	_
ventrale	ventral	ADJ	_
.	.	PONCT	_
Il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
deux	deux	DET	_
forts	fort	ADJ	_
trousseaux	trousseau	NC	_
de	de	P	_
fibres	fibre	NC	_
pour	pour	P	_
chacun	chacun	PRO	_
des	de_le	P+D	_
angles	angle	NC	_
des	de_le	P+D	_
anneaux	anneau	NC	_
,	,	PONCT	_
depuis	depuis	P	_
le	le	DET	_
premier	premier	NC	_
jusqu'	jusque	P	_
au	à_le	P+D	_
sixième	sixième	NC	_
.	.	PONCT	_
Enfin	enfin	ADV	_
la	le	DET	_
troisième	troisième	ADJ	_
série	série	NC	_
est	être	V	_
produite	produire	VPP	_
par	par	P	_
des	un	DET	_
trousseaux	trousseau	NC	_
impairs	impair	ADJ	_
de	de	P	_
fibres	fibre	NC	_
transverses	transverse	ADJ	_
qui	qui	PROREL	_
décrivent	décrire	V	_
des	un	DET	_
arcs	arc	NC	_
dont	dont	PROREL	_
la	le	DET	_
convexité	convexité	NC	_
est	être	V	_
inférieure	inférieur	ADJ	_
.	.	PONCT	_
Ces	ce	DET	_
cerceaux	cerceau	NC	_
musculeux	musculeux	ADJ	_
applatis	aplatir	VPP	_
correspondent	correspondre	V	_
à	à	P	_
l'	le	DET	_
intersection	intersection	NC	_
de	de	P	_
chacun	chacun	PRO	_
des	de_le	P+D	_
anneaux	anneau	NC	_
,	,	PONCT	_
et	et	CC	_
paroissent	paraître	V	_
former	former	VINF	_
autant	autant	ADV	_
de	de	P	_
poulies	poulie	NC	_
dérivatives	dérivatif	ADJ	_
pour	pour	P	_
les	le	DET	_
fibres	fibre	NC	_
obliques	oblique	ADJ	_
dont	dont	PROREL	_
nous	nous	CLS	_
venons	venir	V	_
de	de	P	_
parler	parler	VINF	_
.	.	PONCT	_
Enfin	enfin	ADV	_
le	le	DET	_
muscle	muscle	NC	_
ventral	ventral	ADJ	_
de	de	P	_
la	le	DET	_
queue	queue	NC	_
coupé	couper	VPP	_
longitudinalement	longitudinalement	ADV	_
dans	dans	P	_
sa	son	DET	_
partie	partie	NC	_
moyenne	moyen	ADJ	_
,	,	PONCT	_
ressemble	ressembler	V	_
à	à	P	_
une	un	DET	_
corde	corde	NC	_
dont	dont	PROREL	_
les	le	DET	_
spires	spire	NC	_
seroient	être	V	_
peu	peu	ADV	_
obliques	oblique	ADJ	_
.	.	PONCT	_
Les	le	DET	_
fibres	fibre	NC	_
qui	qui	PROREL	_
correspondent	correspondre	V	_
aux	à_le	P+D	_
trousseaux	trousseau	NC	_
transverses	transverse	ADJ	_
sont	être	V	_
distinctes	distinct	ADJ	_
et	et	CC	_
plus	plus	ADV	_
étroites	étroit	ADJ	_
.	.	PONCT	_
De	de	P	_
cette	ce	DET	_
singulière	singulier	ADJ	_
complication	complication	NC	_
il	il	CLS	_
résulte	résulter	V	_
que	que	CS	_
ce	ce	DET	_
muscle	muscle	NC	_
,	,	PONCT	_
isolé	isoler	VPP	_
de	de	P	_
toutes	tout	ADJ	_
ses	son	DET	_
adhérences	adhérence	NC	_
,	,	PONCT	_
ressemble	ressembler	V	_
à	à	P	_
une	un	DET	_
tresse	tresse	NC	_
très	très	ADV	_
-	-	PONCT	_
serrée	serrer	VPP	_
dont	dont	PROREL	_
chacun	chacun	PRO	_
des	de_le	P+D	_
fils	fils	NC	_
,	,	PONCT	_
au	à_le	P+D	_
lieu	lieu	NC	_
d'	de	P	_
agir	agir	VINF	_
dans	dans	P	_
la	le	DET	_
direction	direction	NC	_
longitudinale	longitudinal	ADJ	_
,	,	PONCT	_
se	se	CLO	_
meut	mouvoir	V	_
obliquement	obliquement	ADV	_
dans	dans	P	_
le	le	DET	_
canal	canal	NC	_
formé	former	VPP	_
par	par	P	_
les	le	DET	_
fibres	fibre	NC	_
voisines	voisin	ADJ	_
.	.	PONCT	_
ii	ii	X	_
des	un	DET	_
pattes	patte	NC	_
.	.	PONCT	_
Les	le	DET	_
pattes	patte	NC	_
des	de_le	P+D	_
crustacés	crustacé	NC	_
varient	varier	V	_
pour	pour	P	_
le	le	DET	_
nombre	nombre	NC	_
et	et	CC	_
la	le	DET	_
forme	forme	NC	_
.	.	PONCT	_
Dans	dans	P	_
les	le	DET	_
monocles	monocle	NC	_
elles	il	CLS	_
prennent	prendre	V	_
des	un	DET	_
figures	figure	NC	_
très	très	ADV	_
-	-	PONCT	_
différentes	différent	ADJ	_
;	;	PONCT	_
tantôt	tantôt	ADV	_
elles	il	CLS	_
tiennent	tenir	V	_
lieu	lieu	NC	_
de	de	P	_
palpes	palpe	NC	_
,	,	PONCT	_
de	de	P	_
mâchoires	mâchoire	NC	_
,	,	PONCT	_
de	de	P	_
nageoires	nageoire	NC	_
,	,	PONCT	_
de	de	P	_
branchies	branchie	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
Elles	il	CLS	_
varient	varier	V	_
beaucoup	beaucoup	ADV	_
aussi	aussi	ADV	_
pour	pour	P	_
la	le	DET	_
forme	forme	NC	_
dans	dans	P	_
les	le	DET	_
crabes	crabe	NC	_
,	,	PONCT	_
sur-tout	sur-tout	ADV	_
la	le	DET	_
première	premier	ADJ	_
paire	paire	NC	_
.	.	PONCT	_
Nous	nous	CLS	_
allons	aller	V	_
décrire	décrire	VINF	_
comme	comme	P	_
exemple	exemple	NC	_
des	de_le	P+D	_
organes	organe	NC	_
du	de_le	P+D	_
mouvement	mouvement	NC	_
des	de_le	P+D	_
pattes	patte	NC	_
,	,	PONCT	_
celles	celui	PRO	_
des	de_le	P+D	_
écrevisses	écrevisse	NC	_
.	.	PONCT	_
1	1	X	_
parties	partie	NC	_
solides	solide	ADJ	_
des	de_le	P+D	_
pattes	patte	NC	_
.	.	PONCT	_
les	le	DET	_
pattes	patte	NC	_
des	de_le	P+D	_
crustacés	crustacé	NC	_
de	de	P	_
la	le	DET	_
famille	famille	NC	_
des	de_le	P+D	_
écrevisses	écrevisse	NC	_
,	,	PONCT	_
sont	être	V	_
le	le	DET	_
plus	plus	ADV	_
ordinairement	ordinairement	ADV	_
au	à_le	P+D	_
nombre	nombre	NC	_
de	de	P	_
cinq	cinq	NC	_
de	de	P	_
chaque	chaque	DET	_
côté	côté	NC	_
;	;	PONCT	_
elles	il	CLS	_
sont	être	V	_
toutes	tout	ADV	_
formées	former	VPP	_
de	de	P	_
six	six	DET	_
articulations	articulation	NC	_
.	.	PONCT	_
La	le	DET	_
première	premier	ADJ	_
paire	paire	NC	_
est	être	V	_
la	le	DET	_
plus	plus	ADV	_
grosse	gros	ADJ	_
et	et	CC	_
forme	former	V	_
ce	ce	PRO	_
que	que	PROREL	_
l'on	on	CLS	_
nomme	nommer	V	_
la	le	DET	_
serre	serre	NC	_
ou	ou	CC	_
pince	pince	NC	_
.	.	PONCT	_
La	le	DET	_
hanche	hanche	NC	_
tient	tenir	V	_
au	à_le	P+D	_
thorax	thorax	NC	_
;	;	PONCT	_
elle	il	CLS	_
n'	ne	ADV	_
est	être	V	_
mobile	mobile	ADJ	_
que	que	ADV	_
de	de	P	_
devant	devant	P	_
en	en	P	_
arrière	arrière	NC	_
;	;	PONCT	_
elle	il	CLS	_
supporte	supporter	V	_
l'	le	DET	_
une	un	NC	_
des	de_le	P+D	_
divisions	division	NC	_
des	de_le	P+D	_
branchies	branchie	NC	_
,	,	PONCT	_
ainsi	ainsi	ADV	_
que	que	CS	_
la	le	DET	_
seconde	second	ADJ	_
pièce	pièce	NC	_
de	de	P	_
la	le	DET	_
patte	patte	NC	_
qui	qui	PROREL	_
représente	représenter	V	_
la	le	DET	_
cuisse	cuisse	NC	_
.	.	PONCT	_
Celle	celui	PRO	_
-ci	ci	ADV	_
est	être	V	_
très	très	ADV	_
-	-	PONCT	_
applatie	aplatir	VPP	_
,	,	PONCT	_
courte	court	ADJ	_
,	,	PONCT	_
presque	presque	ADV	_
quarrée	quarrer	VPP	_
,	,	PONCT	_
lisse	lisse	ADJ	_
et	et	CC	_
un	un	DET	_
peu	peu	NC	_
courbe	courbe	ADJ	_
.	.	PONCT	_
Le	le	DET	_
plan	plan	NC	_
de	de	P	_
son	son	DET	_
articulation	articulation	NC	_
est	être	V	_
parallèle	parallèle	ADJ	_
à	à	P	_
la	le	DET	_
longueur	longueur	NC	_
de	de	P	_
la	le	DET	_
pièce	pièce	NC	_
;	;	PONCT	_
et	et	CC	_
comme	comme	P	_
les	le	DET	_
deux	deux	ADJ	_
muscles	muscle	NC	_
qui	qui	PROREL	_
la	il	CLO	_
meuvent	mouvoir	V	_
s'	se	CLO	_
insèrent	insérer	V	_
aux	à_le	P+D	_
deux	deux	ADJ	_
points	point	NC	_
les	le	DET	_
plus	plus	ADV	_
éloignés	éloigné	ADJ	_
,	,	PONCT	_
la	le	DET	_
cuisse	cuisse	NC	_
se	se	CLO	_
trouve	trouver	V	_
située	situer	VPP	_
horizontalement	horizontalement	ADV	_
;	;	PONCT	_
elle	il	CLS	_
se	se	CLO	_
meut	mouvoir	V	_
en	en	P	_
charnière	charnière	NC	_
sur	sur	P	_
la	le	DET	_
hanche	hanche	NC	_
;	;	PONCT	_
son	son	DET	_
mouvement	mouvement	NC	_
est	être	V	_
combiné	combiner	VPP	_
;	;	PONCT	_
elle	il	CLS	_
se	se	CLO	_
porte	porter	V	_
de	de	P	_
devant	devant	P	_
en	en	P	_
arrière	arrière	NC	_
et	et	CC	_
de	de	P	_
dehors	dehors	NC	_
en	en	P	_
dedans	dedans	NC	_
.	.	PONCT	_
Son	son	DET	_
mouvement	mouvement	NC	_
sur	sur	P	_
la	le	DET	_
jambe	jambe	NC	_
est	être	V	_
très	très	ADV	_
-	-	PONCT	_
borné	borner	VPP	_
;	;	PONCT	_
il	il	CLS	_
se	se	CLO	_
fait	faire	V	_
seulement	seulement	ADV	_
de	de	P	_
bas	bas	NC	_
en	en	P	_
haut	haut	NC	_
,	,	PONCT	_
et	et	CC	_
produit	produire	V	_
l'	le	DET	_
application	application	NC	_
contre	contre	P	_
le	le	DET	_
thorax	thorax	NC	_
.	.	PONCT	_
La	le	DET	_
troisième	troisième	ADJ	_
articulation	articulation	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
correspond	correspondre	V	_
à	à	P	_
la	le	DET	_
jambe	jambe	NC	_
,	,	PONCT	_
est	être	V	_
aussi	aussi	ADV	_
un	un	DET	_
peu	peu	NC	_
applatie	aplatir	VPP	_
,	,	PONCT	_
sur-tout	sur-tout	ADV	_
à	à	P	_
son	son	DET	_
extrémité	extrémité	NC	_
fémorale	fémoral	ADJ	_
.	.	PONCT	_
Elle	il	CLS	_
est	être	V	_
un	un	DET	_
peu	peu	NC	_
courbe	courbe	ADJ	_
,	,	PONCT	_
dans	dans	P	_
le	le	DET	_
sens	sens	NC	_
de	de	P	_
la	le	DET	_
cuisse	cuisse	NC	_
;	;	PONCT	_
ce	ce	PRO	_
qui	qui	PROREL	_
correspond	correspondre	V	_
à	à	P	_
la	le	DET	_
convexité	convexité	NC	_
que	que	PROREL	_
forme	former	V	_
le	le	DET	_
corselet	corselet	NC	_
.	.	PONCT	_
La	le	DET	_
jambe	jambe	NC	_
,	,	PONCT	_
à	à	P	_
son	son	DET	_
extrémité	extrémité	NC	_
tarsienne	tarsien	ADJ	_
,	,	PONCT	_
devient	devenir	V	_
plus	plus	ADV	_
épaisse	épais	ADJ	_
,	,	PONCT	_
plus	plus	ADV	_
grosse	gros	ADJ	_
et	et	CC	_
épineuse	épineux	ADJ	_
.	.	PONCT	_
Elle	il	CLS	_
se	se	CLO	_
meut	mouvoir	V	_
très	très	ADV	_
-	-	PONCT	_
peu	peu	ADV	_
sur	sur	P	_
la	le	DET	_
cuisse	cuisse	NC	_
.	.	PONCT	_
La	le	DET	_
quatrième	quatrième	ADJ	_
articulation	articulation	NC	_
est	être	V	_
comme	comme	P	_
intermédiaire	intermédiaire	NC	_
entre	entre	P	_
la	le	DET	_
pince	pince	NC	_
et	et	CC	_
la	le	DET	_
jambe	jambe	NC	_
,	,	PONCT	_
sur	sur	P	_
laquelle	il	PROREL	_
elle	il	CLS	_
se	se	CLO	_
meut	mouvoir	V	_
en	en	P	_
angle	angle	NC	_
très	très	ADV	_
-	-	PONCT	_
prononcé	prononcé	ADJ	_
.	.	PONCT	_
La	le	DET	_
pince	pince	NC	_
est	être	V	_
la	le	DET	_
cinquième	cinquième	ADJ	_
articulation	articulation	NC	_
,	,	PONCT	_
la	le	DET	_
plus	plus	ADV	_
grosse	gros	ADJ	_
de	de	P	_
toutes	tous	PRO	_
.	.	PONCT	_
Elle	il	CLS	_
se	se	CLO	_
termine	terminer	V	_
du	de_le	P+D	_
côté	côté	NC	_
externe	externe	ADJ	_
par	par	P	_
une	un	DET	_
avance	avance	NC	_
pointue	pointu	ADJ	_
et	et	CC	_
épineuse	épineux	ADJ	_
,	,	PONCT	_
et	et	CC	_
reçoit	recevoir	V	_
au	à_le	P+D	_
côté	côté	NC	_
interne	interne	ADJ	_
un	un	DET	_
pouce	pouce	NC	_
mobile	mobile	ADJ	_
et	et	CC	_
opposable	opposable	ADJ	_
.	.	PONCT	_
Le	le	DET	_
mouvement	mouvement	NC	_
de	de	P	_
la	le	DET	_
pince	pince	NC	_
sur	sur	P	_
la	le	DET	_
quatrième	quatrième	ADJ	_
pièce	pièce	NC	_
se	se	CLO	_
fait	faire	V	_
de	de	P	_
dehors	dehors	NC	_
en	en	P	_
dedans	dedans	NC	_
.	.	PONCT	_
Les	le	DET	_
deux	deux	ADJ	_
paires	paire	NC	_
de	de	P	_
pattes	patte	NC	_
suivantes	suivant	ADJ	_
ressemblent	ressembler	V	_
en	en	P	_
petit	petit	ADJ	_
aux	à_le	P+D	_
serres	serre	NC	_
,	,	PONCT	_
avec	avec	P	_
cette	ce	DET	_
différence	différence	NC	_
que	que	CS	_
le	le	DET	_
pouce	pouce	NC	_
,	,	PONCT	_
ou	ou	CC	_
l'	le	DET	_
articulation	articulation	NC	_
qui	qui	PROREL	_
le	il	CLO	_
représente	représenter	V	_
,	,	PONCT	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
plus	plus	ADV	_
gros	gros	ADJ	_
que	que	CS	_
la	le	DET	_
pièce	pièce	NC	_
immobile	immobile	ADJ	_
.	.	PONCT	_
Les	le	DET	_
deux	deux	ADJ	_
dernières	dernière	NC	_
paires	pair	ADJ	_
de	de	P	_
pattes	patte	NC	_
diffèrent	différer	V	_
des	de_le	P+D	_
trois	trois	ADJ	_
autres	autre	NC	_
en	en	P	_
ce	ce	PRO	_
qu'	que	PROREL	_
elles	il	CLS	_
ne	ne	ADV	_
se	se	CLO	_
terminent	terminer	V	_
pas	pas	ADV	_
par	par	P	_
une	un	DET	_
serre	serre	NC	_
,	,	PONCT	_
mais	mais	CC	_
par	par	P	_
un	un	DET	_
seul	seul	ADJ	_
ongle	ongle	NC	_
mobile	mobile	ADJ	_
.	.	PONCT	_
Quant_au	quant_à_le	P+D	_
reste	reste	NC	_
,	,	PONCT	_
elles	il	CLS	_
sont	être	V	_
en	en	P	_
tout	tout	PRO	_
semblables	semblable	ADJ	_
à	à	P	_
la	le	DET	_
troisième	troisième	NC	_
et	et	CC	_
à	à	P	_
la	le	DET	_
quatrième	quatrième	ADJ	_
paire	paire	NC	_
.	.	PONCT	_
2	2	X	_
muscles	muscle	NC	_
des	de_le	P+D	_
pattes	patte	NC	_
.	.	PONCT	_
chacune	chacun	PRO	_
des	de_le	P+D	_
articulations	articulation	NC	_
des	de_le	P+D	_
pattes	patte	NC	_
a	avoir	V	_
deux	deux	DET	_
muscles	muscle	NC	_
,	,	PONCT	_
un	un	DET	_
extenseur	extenseur	NC	_
,	,	PONCT	_
et	et	CC	_
un	un	DET	_
fléchisseur	fléchisseur	NC	_
.	.	PONCT	_
L'	le	DET	_
extenseur	extenseur	NC	_
de	de	P	_
la	le	DET	_
hanche	hanche	NC	_
est	être	V	_
situé	situer	VPP	_
dans	dans	P	_
l'	le	DET	_
intérieur	intérieur	NC	_
du	de_le	P+D	_
corselet	corselet	NC	_
sur	sur	P	_
la	le	DET	_
pièce	pièce	NC	_
cornée	corner	VPP	_
qui	qui	PROREL	_
soutient	soutenir	V	_
les	le	DET	_
branchies	branchie	NC	_
,	,	PONCT	_
un	un	DET	_
peu	peu	NC	_
en	en	P	_
devant	devant	P	_
de	de	P	_
la	le	DET	_
hanche	hanche	NC	_
,	,	PONCT	_
qu'	que	CS	_
il	il	CLS	_
tire	tirer	V	_
en	en	P	_
avant	avant	NC	_
.	.	PONCT	_
Le	le	DET	_
fléchisseur	fléchisseur	NC	_
de	de	P	_
la	le	DET	_
hanche	hanche	NC	_
est	être	V	_
aussi	aussi	ADV	_
attaché	attacher	VPP	_
sur	sur	P	_
la	le	DET	_
pièce	pièce	NC	_
cornée	corner	VPP	_
qui	qui	PROREL	_
soutient	soutenir	V	_
les	le	DET	_
branchies	branchie	NC	_
;	;	PONCT	_
mais	mais	CC	_
il	il	CLS	_
est	être	V	_
placé	placer	VPP	_
en	en	P	_
arrière	arrière	NC	_
,	,	PONCT	_
et	et	CC	_
produit	produire	V	_
le	le	DET	_
mouvement	mouvement	NC	_
contraire	contraire	ADJ	_
du	de_le	P+D	_
précédent	précédent	NC	_
.	.	PONCT	_
L'	le	DET	_
extenseur	extenseur	NC	_
de	de	P	_
la	le	DET	_
cuisse	cuisse	NC	_
est	être	V	_
plus	plus	ADV	_
fort	fort	ADJ	_
que	que	CS	_
le	le	DET	_
fléchisseur	fléchisseur	NC	_
;	;	PONCT	_
il	il	CLS	_
est	être	V	_
attaché	attacher	VPP	_
dans	dans	P	_
l'	le	DET	_
intérieur	intérieur	NC	_
de	de	P	_
la	le	DET	_
hanche	hanche	NC	_
,	,	PONCT	_
à	à	P	_
sa	son	DET	_
portion	portion	NC	_
antérieure	antérieur	ADJ	_
,	,	PONCT	_
et	et	CC	_
s'	se	CLO	_
insère	insérer	V	_
à	à	P	_
l'	le	DET	_
éminence	éminence	NC	_
supérieure	supérieur	ADJ	_
de	de	P	_
l'	le	DET	_
articulation	articulation	NC	_
de	de	P	_
la	le	DET	_
cuisse	cuisse	NC	_
.	.	PONCT	_
Il	il	CLS	_
est	être	V	_
plutôt	plutôt	ADV	_
abaisseur	abaisseur	ADJ	_
.	.	PONCT	_
Le	le	DET	_
fléchisseur	fléchisseur	NC	_
de	de	P	_
la	le	DET	_
cuisse	cuisse	NC	_
,	,	PONCT	_
ou	ou	CC	_
mieux	mieux	ADV	_
le	le	DET	_
releveur	releveur	NC	_
,	,	PONCT	_
est	être	V	_
plus	plus	ADV	_
court	court	ADJ	_
que	que	CS	_
le	il	CLO	_
précédent	précéder	V	_
.	.	PONCT	_
Il	il	CLS	_
occupe	occuper	V	_
la	le	DET	_
partie	partie	NC	_
postérieure	postérieur	ADJ	_
interne	interne	ADJ	_
de	de	P	_
la	le	DET	_
cuisse	cuisse	NC	_
,	,	PONCT	_
et	et	CC	_
s'	se	CLO	_
insère	insérer	V	_
à	à	P	_
l'	le	DET	_
éminence	éminence	NC	_
inférieure	inférieur	ADJ	_
de	de	P	_
l'	le	DET	_
articulation	articulation	NC	_
.	.	PONCT	_
L'	le	DET	_
extenseur	extenseur	NC	_
de	de	P	_
la	le	DET	_
jambe	jambe	NC	_
est	être	V	_
situé	situer	VPP	_
dans	dans	P	_
l'	le	DET	_
intérieur	intérieur	NC	_
de	de	P	_
la	le	DET	_
cuisse	cuisse	NC	_
,	,	PONCT	_
dont	dont	PROREL	_
il	il	CLS	_
occupe	occuper	V	_
toute	tout	ADJ	_
la	le	DET	_
largeur	largeur	NC	_
.	.	PONCT	_
Il	il	CLS	_
s'	se	CLO	_
insère	insérer	V	_
au	à_le	P+D	_
bord	bord	NC	_
externe	externe	ADJ	_
de	de	P	_
l'	le	DET	_
articulation	articulation	NC	_
de	de	P	_
la	le	DET	_
jambe	jambe	NC	_
.	.	PONCT	_
Le	le	DET	_
fléchisseur	fléchisseur	NC	_
de	de	P	_
la	le	DET	_
jambe	jambe	NC	_
est	être	V	_
moins	moins	ADV	_
fort	fort	ADJ	_
que	que	CS	_
son	son	DET	_
extenseur	extenseur	NC	_
.	.	PONCT	_
Il	il	CLS	_
est	être	V	_
couché	coucher	VPP	_
sous	sous	P	_
lui	il	PRO	_
,	,	PONCT	_
et	et	CC	_
s'	se	CLO	_
insère	insérer	V	_
au	à_le	P+D	_
bord	bord	NC	_
interne	interne	ADJ	_
de	de	P	_
l'	le	DET	_
articulation	articulation	NC	_
.	.	PONCT	_
L'	le	DET	_
extenseur	extenseur	NC	_
de	de	P	_
la	le	DET	_
première	premier	ADJ	_
pièce	pièce	NC	_
du	de_le	P+D	_
tarse	tarse	NC	_
s'	se	CLO	_
attache	attacher	V	_
intérieurement	intérieurement	ADV	_
à	à	P	_
tout	tout	ADJ	_
le	le	DET	_
bord	bord	NC	_
supérieur	supérieur	ADJ	_
de	de	P	_
la	le	DET	_
jambe	jambe	NC	_
,	,	PONCT	_
et	et	CC	_
s'	se	CLO	_
insère	insérer	V	_
à	à	P	_
l'	le	DET	_
éminence	éminence	NC	_
la	le	DET	_
plus	plus	ADV	_
élevée	élevé	ADJ	_
de	de	P	_
l'	le	DET	_
articulation	articulation	NC	_
de	de	P	_
la	le	DET	_
quatrième	quatrième	ADJ	_
pièce	pièce	NC	_
.	.	PONCT	_
Le	le	DET	_
fléchisseur	fléchisseur	NC	_
de	de	P	_
la	le	DET	_
première	premier	ADJ	_
pièce	pièce	NC	_
est	être	V	_
attaché	attacher	VPP	_
aussi	aussi	ADV	_
dans	dans	P	_
l'	le	DET	_
intérieur	intérieur	NC	_
de	de	P	_
la	le	DET	_
jambe	jambe	NC	_
,	,	PONCT	_
mais	mais	CC	_
à	à	P	_
son	son	DET	_
bord	bord	NC	_
inférieur	inférieur	ADJ	_
;	;	PONCT	_
et	et	CC	_
il	il	CLS	_
s'	se	CLO	_
insère	insérer	V	_
à	à	P	_
l'	le	DET	_
éminence	éminence	NC	_
la	le	DET	_
plus	plus	ADV	_
basse	bas	ADJ	_
de	de	P	_
l'	le	DET	_
articulation	articulation	NC	_
.	.	PONCT	_
L'	le	DET	_
extenseur	extenseur	NC	_
de	de	P	_
la	le	DET	_
serre	serre	NC	_
et	et	CC	_
son	son	DET	_
fléchisseur	fléchisseur	NC	_
occupent	occuper	V	_
et	et	CC	_
partagent	partager	V	_
l'	le	DET	_
intérieur	intérieur	NC	_
de	de	P	_
la	le	DET	_
quatrième	quatrième	ADJ	_
pièce	pièce	NC	_
.	.	PONCT	_
Leur	leur	DET	_
place	place	NC	_
détermine	déterminer	V	_
leurs	leur	DET	_
fonctions	fonction	NC	_
.	.	PONCT	_
L'	le	DET	_
extenseur	extenseur	NC	_
du	de_le	P+D	_
pouce	pouce	NC	_
est	être	V	_
un	un	DET	_
très	très	ADV	_
-	-	PONCT	_
petit	petit	ADJ	_
muscle	muscle	NC	_
qui	qui	PROREL	_
occupe	occuper	V	_
la	le	DET	_
partie	partie	NC	_
supérieure	supérieur	ADJ	_
de	de	P	_
la	le	DET	_
pince	pince	NC	_
.	.	PONCT	_
Le	le	DET	_
fléchisseur	fléchisseur	NC	_
du	de_le	P+D	_
pouce	pouce	NC	_
s'	se	CLO	_
attache	attacher	V	_
à	à	P	_
tout	tout	ADJ	_
le	le	DET	_
reste	reste	NC	_
de	de	P	_
la	le	DET	_
pince	pince	NC	_
