APHORISMES	aphorisme	NC	_
fait	faire	VPP	_
entendre	entendre	VINF	_
dans	dans	P	_
l'	le	DET	_
autre	autre	ADJ	_
partie	partie	NC	_
du	de_le	P+D	_
navire	navire	NC	_
:	:	PONCT	_
l'	le	DET	_
arrivée	arrivée	NC	_
des	de_le	P+D	_
retardataires	retardataire	NC	_
fit	faire	V	_
diversion	diversion	NC	_
;	;	PONCT	_
il	il	CLS	_
fallut	falloir	V	_
s'	se	CLO	_
occuper	occuper	VINF	_
à	à	P	_
mettre	mettre	VINF	_
à	à	P	_
la	le	DET	_
voile	voile	NC	_
,	,	PONCT	_
de	de	P	_
sorte	sorte	NC	_
que	que	CS	_
,	,	PONCT	_
pendant	pendant	P	_
que	que	CS	_
j'	je	CLS	_
étais	être	V	_
en	en	P	_
attitude	attitude	NC	_
de	de	P	_
lutteur	lutteur	NC	_
,	,	PONCT	_
le	le	DET	_
tumulte	tumulte	NC	_
cessa	cesser	V	_
tout	tout	ADV	_
d'	de	P	_
un	un	DET	_
coup	coup	NC	_
.	.	PONCT	_
Les	le	DET	_
choses	chose	NC	_
se	se	CLO	_
passèrent	passer	V	_
même	même	ADV	_
au	à_le	P+D	_
mieux	mieux	NC	_
;	;	PONCT	_
car	car	CC	_
lorsque	lorsque	CS	_
tout	tout	PRO	_
fut	être	V	_
apaisé	apaiser	VPP	_
,	,	PONCT	_
m'	je	CLO	_
étant	être	VPR	_
occupé	occuper	VPP	_
à	à	P	_
chercher	chercher	VINF	_
Gauthier	Gauthier	NP	_
pour	pour	P	_
le	il	CLO	_
gronder	gronder	VINF	_
de	de	P	_
sa	son	DET	_
vivacité	vivacité	NC	_
,	,	PONCT	_
je	je	CLS	_
trouvai	trouver	V	_
le	le	DET	_
souffleté	souffleté	NC	_
assis	assis	ADJ	_
à	à	P	_
la	le	DET	_
même	même	ADJ	_
table	table	NC	_
,	,	PONCT	_
en	en	P	_
présence	présence	NC	_
d'	de	P	_
un	un	DET	_
jambon	jambon	NC	_
de	de	P	_
la	le	DET	_
plus	plus	ADV	_
aimable	aimable	ADJ	_
apparence	apparence	NC	_
et	et	CC	_
d'	de	P	_
un	un	DET	_
pitcher	pitcher	VINF	_
de	de	P	_
bière	bière	NC	_
d'	de	P	_
une	un	DET	_
coudée	coudée	NC	_
de	de	P	_
hauteur	hauteur	NC	_
.	.	PONCT	_
xv	xv	X	_
la	le	DET	_
botte	botte	NC	_
d'	de	P	_
asperges	asperge	NC	_
.	.	PONCT	_
Passant	passer	VPR	_
au	à_le	P+D	_
palais	palais	NC	_
-	-	PONCT	_
royal	royal	ADJ	_
,	,	PONCT	_
par	par	P	_
un	un	DET	_
beau	beau	ADJ	_
jour	jour	NC	_
du	de_le	P+D	_
mois	mois	NC	_
de	de	P	_
février	février	NC	_
,	,	PONCT	_
je	je	CLS	_
m'	je	CLO	_
arrêtai	arrêter	V	_
devant	devant	P	_
le	le	DET	_
magasin	magasin	NC	_
de	de	P	_
*	*	PONCT	_
Madame	madame	NC	_
*	*	X	_
Chevet	Chevet	NP	_
,	,	PONCT	_
la	le	DET	_
plus	plus	ADV	_
fameuse	fameux	ADJ	_
marchande	marchande	NC	_
de	de	P	_
comestibles	comestible	NC	_
de	de	P	_
*	*	X	_
Paris	Paris	NP	_
,	,	PONCT	_
qui	qui	PROREL	_
m'	je	CLO	_
a	avoir	V	_
toujours	toujours	ADV	_
fait	faire	VPP	_
l'	le	DET	_
honneur	honneur	NC	_
de	de	P	_
me	je	CLO	_
vouloir	vouloir	VINF	_
du	de_le	P+D	_
bien	bien	NC	_
;	;	PONCT	_
et	et	CC	_
y	y	CLO	_
remarquant	remarquer	VPR	_
une	un	DET	_
botte	botte	NC	_
d'	de	P	_
asperges	asperge	NC	_
dont	dont	PROREL	_
la	le	DET	_
moindre	moindre	ADJ	_
était	être	V	_
plus	plus	ADV	_
grosse	gros	ADJ	_
que	que	CS	_
mon	mon	DET	_
doigt	doigt	NC	_
indicateur	indicateur	ADJ	_
,	,	PONCT	_
je	je	CLS	_
lui	il	CLO	_
en	en	CLO	_
demandai	demander	V	_
le	le	DET	_
prix	prix	NC	_
.	.	PONCT	_
"	"	PONCT	_
quarante	quarante	DET	_
francs	franc	NC	_
,	,	PONCT	_
"	"	PONCT	_
monsieur	monsieur	NC	_
,	,	PONCT	_
répondit	répondre	V	_
-elle	il	CLS	_
.	.	PONCT	_
-	-	PONCT	_
elles	il	CLS	_
sont	être	V	_
vraiment	vraiment	ADV	_
fort	fort	ADJ	_
"	"	PONCT	_
belles	beau	ADJ	_
;	;	PONCT	_
mais	mais	CC	_
à	à	P	_
ce	ce	DET	_
prix	prix	NC	_
,	,	PONCT	_
il	il	CLS	_
n'	ne	ADV	_
y	y	CLO	_
a	avoir	V	_
guère	guère	ADV	_
que	que	ADV	_
le	le	DET	_
roi	roi	NC	_
ou	ou	CC	_
"	"	PONCT	_
quelque	quelque	DET	_
prince	prince	NC	_
qui	qui	PROREL	_
pourront	pouvoir	V	_
en	en	CLO	_
manger	manger	VINF	_
.	.	PONCT	_
-	-	PONCT	_
vous	vous	PRO	_
"	"	PONCT	_
êtes	être	V	_
dans	dans	P	_
l'	le	DET	_
erreur	erreur	NC	_
:	:	PONCT	_
de	de	P	_
pareils	pareil	ADJ	_
choix	choix	NC	_
n'	ne	ADV	_
abordent	aborder	V	_
"	"	PONCT	_
jamais	jamais	ADV	_
les	le	DET	_
palais	palais	NC	_
;	;	PONCT	_
on	on	CLS	_
y	y	CLO	_
veut	vouloir	V	_
du	de_le	P+D	_
beau	beau	NC	_
et	et	CC	_
non	non	ADV	_
du	de_le	P+D	_
"	"	PONCT	_
magnifique	magnifique	ADJ	_
,	,	PONCT	_
ma	mon	DET	_
botte	botte	NC	_
d'	de	P	_
asperges	asperge	NC	_
n'	ne	ADV	_
en	en	CLO	_
partira	partir	V	_
pas	pas	ADV	_
"	"	PONCT	_
moins	moins	ADV	_
,	,	PONCT	_
et	et	CC	_
voici	voici	V	_
comment	comment	PROWH	_
:	:	PONCT	_
"	"	PONCT	_
au	à_le	P+D	_
moment	moment	NC	_
où	où	PROREL	_
nous	nous	CLS	_
parlons	parler	V	_
,	,	PONCT	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
dans	dans	P	_
cette	ce	DET	_
ville	ville	NC	_
"	"	PONCT	_
au	à_le	P+D	_
moins	moins	NC	_
trois_cents	trois_cents	DET	_
richards	richard	NC	_
,	,	PONCT	_
financiers	financier	NC	_
,	,	PONCT	_
"	"	PONCT	_
capitalistes	capitaliste	NC	_
,	,	PONCT	_
fournisseurs	fournisseur	NC	_
et	et	CC	_
autres	autre	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
sont	être	V	_
retenus	retenir	VPP	_
"	"	PONCT	_
chez	chez	P	_
eux	il	PRO	_
par	par	P	_
"	"	PONCT	_
la	le	DET	_
goutte	goutte	NC	_
,	,	PONCT	_
la	le	DET	_
peur	peur	NC	_
des	de_le	P+D	_
catarrhes	catarrhe	NC	_
,	,	PONCT	_
les	le	DET	_
ordres	ordre	NC	_
du	de_le	P+D	_
"	"	PONCT	_
médecin	médecin	NC	_
,	,	PONCT	_
et	et	CC	_
autres	autre	ADJ	_
causes	cause	NC	_
qui	qui	PROREL	_
n'	ne	ADV	_
empêchent	empêcher	V	_
pas	pas	ADV	_
de	de	P	_
"	"	PONCT	_
manger	manger	VINF	_
;	;	PONCT	_
ils	il	CLS	_
sont	être	V	_
,	,	PONCT	_
auprès	auprès	ADV	_
de	de	P	_
leur	leur	DET	_
feu	feu	NC	_
,	,	PONCT	_
à	à	P	_
se	se	CLO	_
creuser	creuser	VINF	_
"	"	PONCT	_
le	le	DET	_
cerveau	cerveau	NC	_
pour	pour	P	_
savoir	savoir	VINF	_
ce	ce	PRO	_
qui	qui	PROREL	_
pourrait	pouvoir	V	_
les	il	CLO	_
ragoûter	ragoûter	VINF	_
,	,	PONCT	_
"	"	PONCT	_
et	et	CC	_
quand	quand	CS	_
ils	il	CLS	_
se	se	CLO	_
sont	être	V	_
bien	bien	ADV	_
fatigués	fatiguer	VPP	_
sans	sans	P	_
réussir	réussir	VINF	_
,	,	PONCT	_
ils	il	CLS	_
"	"	PONCT	_
envoient	envoyer	V	_
leur	leur	DET	_
valet	valet	NC	_
de	de	P	_
chambre	chambre	NC	_
à	à	P	_
la	le	DET	_
découverte	découverte	NC	_
;	;	PONCT	_
"	"	PONCT	_
celui	celui	PRO	_
-ci	ci	ADV	_
viendra	venir	V	_
chez	chez	P	_
moi	je	PRO	_
,	,	PONCT	_
remarquera	remarquer	V	_
ces	ce	DET	_
asperges	asperge	NC	_
,	,	PONCT	_
"	"	PONCT	_
fera	faire	V	_
son	son	DET	_
rapport	rapport	NC	_
;	;	PONCT	_
et	et	CC	_
elles	il	CLS	_
seront	être	V	_
enlevées	enlever	VPP	_
à	à	P	_
tout	tout	PRO	_
"	"	PONCT	_
prix	prix	NC	_
.	.	PONCT	_
Ou	ou	CC	_
bien	bien	ADV	_
ce	ce	CLS	_
sera	être	V	_
une	un	DET	_
jolie	joli	ADJ	_
petite	petit	ADJ	_
femme	femme	NC	_
qui	qui	PROREL	_
"	"	PONCT	_
passera	passer	V	_
avec	avec	P	_
son	son	DET	_
amant	amant	NC	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
lui	il	CLO	_
dira	dire	V	_
:	:	PONCT	_
ah	ah	I	_
!	!	PONCT	_
Mon	Mon	NP	_
"	"	PONCT	_
ami	ami	NC	_
,	,	PONCT	_
les	le	DET	_
belles	beau	ADJ	_
asperges	asperge	NC	_
!	!	PONCT	_
achetons	acheter	V	_
-les	il	CLO	_
;	;	PONCT	_
vous	vous	PRO	_
"	"	PONCT	_
savez	savoir	V	_
que	que	CS	_
ma	mon	DET	_
bonne	bonne	NC	_
en	en	P	_
fait	fait	NC	_
si	si	ADV	_
bien	bien	ADV	_
la	le	DET	_
sauce	sauce	NC	_
!	!	PONCT	_
Or	or	CC	_
,	,	PONCT	_
en	en	P	_
"	"	PONCT	_
pareil	pareil	ADJ	_
cas	cas	NC	_
,	,	PONCT	_
un	un	DET	_
amant	amant	NC	_
comme	comme	CS	_
il	il	CLS	_
faut	falloir	V	_
ne	ne	ADV	_
refuse	refuser	V	_
ni	ni	CC	_
ne	ne	ADV	_
"	"	PONCT	_
marchande	marchand	ADJ	_
.	.	PONCT	_
Ou	ou	CC	_
bien	bien	ADV	_
c'	ce	CLS	_
est	être	V	_
une	un	DET	_
gageure	gageure	NC	_
,	,	PONCT	_
un	un	DET	_
baptême	baptême	NC	_
,	,	PONCT	_
une	un	DET	_
"	"	PONCT	_
hausse	hausse	NC	_
subite	subit	ADJ	_
de	de	P	_
la	le	DET	_
rente	rente	NC	_
...	…	PONCT	_
que	que	PROWH	_
sais	savoir	V	_
-je	je	CLS	_
,	,	PONCT	_
moi	je	PRO	_
?	?	PONCT	_
En	en	P	_
un	un	DET	_
"	"	PONCT	_
mot	mot	NC	_
,	,	PONCT	_
les	le	DET	_
objets	objet	NC	_
très	très	ADV	_
-	-	PONCT	_
chers	cher	ADJ	_
s'	se	CLO	_
écoulent	écouler	V	_
plus	plus	ADV	_
vite	vite	ADV	_
que	que	CS	_
"	"	PONCT	_
les	le	DET	_
autres	autre	NC	_
,	,	PONCT	_
parce_qu'	parce_que	CS	_
à	à	P	_
Paris	Paris	NP	_
le	le	DET	_
cours	cour	NC	_
de	de	P	_
la	le	DET	_
vie	vie	NC	_
"	"	PONCT	_
amène	amène	ADJ	_
tant	tant	ADV	_
de	de	P	_
circonstances	circonstance	NC	_
extraordinaires	extraordinaire	ADJ	_
qu'	que	PROREL	_
il	il	CLS	_
y	y	CLO	_
"	"	PONCT	_
a	avoir	V	_
toujours	toujours	ADV	_
motifs	motif	NC	_
suffisants	suffisant	ADJ	_
pour	pour	P	_
les	il	CLO	_
placer	placer	VINF	_
.	.	PONCT	_
"	"	PONCT	_
comme	comme	CS	_
elle	il	CLS	_
parlait	parler	V	_
ainsi	ainsi	ADV	_
,	,	PONCT	_
deux	deux	DET	_
gros	gros	ADJ	_
anglais	anglais	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
passaient	passer	V	_
en	en	P	_
se	se	CLO	_
tenant	tenir	VPR	_
sous	sous	P	_
le	le	DET	_
bras	bras	NC	_
s'	se	CLO	_
arrêtèrent	arrêter	V	_
auprès	auprès	ADV	_
de	de	P	_
nous	nous	PRO	_
,	,	PONCT	_
et	et	CC	_
leur	leur	DET	_
visage	visage	NC	_
prit	prendre	V	_
à	à	P	_
l'	le	DET	_
instant	instant	NC	_
une	un	DET	_
teinte	teinte	NC	_
admirative	admiratif	ADJ	_
.	.	PONCT	_
L'	le	DET	_
un	un	NC	_
d'	de	P	_
eux	il	PRO	_
fit	faire	V	_
envelopper	envelopper	VINF	_
la	le	DET	_
botte	botte	NC	_
miraculeuse	miraculeux	ADJ	_
,	,	PONCT	_
même	même	ADV	_
sans	sans	P	_
en	en	CLO	_
demander	demander	VINF	_
le	le	DET	_
prix	prix	NC	_
,	,	PONCT	_
la	il	CLO	_
paya	payer	V	_
,	,	PONCT	_
la	le	DET	_
mit	mit	NC	_
sous	sous	P	_
son	son	DET	_
bras	bras	NC	_
,	,	PONCT	_
et	et	CC	_
l'	il	CLO	_
emporta	emporter	V	_
en	en	P	_
sifflant	siffler	VPR	_
l'	le	DET	_
air	air	NC	_
:	:	PONCT	_
god	god	ET	_
save	save	ET	_
the	the	ET	_
king	king	NC	_
.	.	PONCT	_
"	"	PONCT	_
voilà	voilà	I	_
,	,	PONCT	_
monsieur	monsieur	NC	_
,	,	PONCT	_
me	je	CLO	_
dit	dire	V	_
en	en	P	_
riant	rire	VPR	_
*	*	PONCT	_
Madame	madame	NC	_
Chevet	Chevet	NP	_
,	,	PONCT	_
"	"	PONCT	_
une	un	DET	_
chance	chance	NC	_
tout	tout	ADV	_
aussi	aussi	ADV	_
commune	commun	ADJ	_
que	que	CS	_
les	le	DET	_
autres	autre	NC	_
,	,	PONCT	_
dont	dont	PROREL	_
"	"	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
vous	vous	CLO	_
avais	avoir	V	_
pas	pas	ADV	_
encore	encore	ADV	_
parlé	parler	VPP	_
.	.	PONCT	_
"	"	PONCT	_
xvi	xvi	NC	_
de	de	P	_
la	le	DET	_
fondue	fondue	NC	_
.	.	PONCT	_
La	le	DET	_
fondue	fondue	NC	_
est	être	V	_
originaire	originaire	ADJ	_
de	de	P	_
la	le	DET	_
Suisse	Suisse	NP	_
.	.	PONCT	_
Ce	ce	CLS	_
n'	ne	ADV	_
est	être	V	_
autre	autre	ADJ	_
chose	chose	NC	_
que	que	ADV	_
des	un	DET	_
oeufs	bœuf	NC	_
brouillés	brouiller	VPP	_
au	à_le	P+D	_
fromage	fromage	NC	_
,	,	PONCT	_
dans	dans	P	_
certaines	certain	DET	_
proportions	proportion	NC	_
que	que	PROREL	_
le	le	DET	_
temps	temps	NC	_
et	et	CC	_
l'	le	DET	_
expérience	expérience	NC	_
ont	avoir	V	_
révélées	révéler	VPP	_
.	.	PONCT	_
J'	je	CLS	_
en	en	CLO	_
donnerai	donner	V	_
la	le	DET	_
recette	recette	NC	_
officielle	officiel	ADJ	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
un	un	DET	_
mets	mets	NC	_
sain	sain	ADJ	_
,	,	PONCT	_
savoureux	savoureux	ADJ	_
,	,	PONCT	_
appétissant	appétissant	ADJ	_
,	,	PONCT	_
de	de	P	_
prompte	prompt	ADJ	_
confection	confection	NC	_
,	,	PONCT	_
et	et	CC	_
partant	partir	VPR	_
toujours	toujours	ADV	_
prêt	prêt	ADJ	_
à	à	P	_
faire	faire	VINF	_
face	face	NC	_
à	à	P	_
l'	le	DET	_
arrivée	arrivée	NC	_
de	de	P	_
quelques	quelque	DET	_
convives	convive	NC	_
inattendus	inattendu	ADJ	_
.	.	PONCT	_
Au	à_le	P+D	_
reste	reste	NC	_
,	,	PONCT	_
je	je	CLS	_
n'	ne	ADV	_
en	en	CLO	_
fais	faire	V	_
mention	mention	NC	_
ici	ici	ADV	_
que	que	ADV	_
pour	pour	P	_
ma	mon	DET	_
satisfaction	satisfaction	NC	_
particulière	particulier	ADJ	_
,	,	PONCT	_
et	et	CC	_
parce_que	parce_que	CS	_
ce	ce	DET	_
mot	mot	NC	_
rappelle	rappeler	V	_
un	un	DET	_
fait	fait	NC	_
dont	dont	PROREL	_
les	le	DET	_
vieillards	vieillard	NC	_
du	de_le	P+D	_
district	district	NC	_
de	de	P	_
Belley	Belley	NP	_
ont	avoir	V	_
gardé	garder	VPP	_
le	le	DET	_
souvenir	souvenir	NC	_
.	.	PONCT	_
Vers	vers	P	_
la	le	DET	_
fin	fin	NC	_
du	de_le	P+D	_
dix-septième	dix-septième	ADJ	_
siècle	siècle	NC	_
,	,	PONCT	_
un	un	DET	_
*	*	PONCT	_
M	M	NC	_
*	*	PONCT	_
De	de	P	_
Madot	Madot	NP	_
fut	être	V	_
nommé	nommer	VPP	_
à	à	P	_
l'	le	DET	_
évêché	évêché	NC	_
de	de	P	_
Belley	Belley	NP	_
,	,	PONCT	_
et	et	CC	_
y	y	CLO	_
arrivait	arriver	V	_
pour	pour	P	_
en	en	CLO	_
prendre	prendre	VINF	_
possession	possession	NC	_
.	.	PONCT	_
Ceux	celui	PRO	_
qui	qui	PROREL	_
étaient	être	V	_
chargés	charger	VPP	_
de	de	P	_
le	il	CLO	_
recevoir	recevoir	VINF	_
et	et	CC	_
de	de	P	_
lui	il	CLO	_
faire	faire	VINF	_
les	le	DET	_
honneurs	honneur	NC	_
de	de	P	_
son	son	DET	_
propre	propre	ADJ	_
palais	palais	NC	_
avaient	avoir	V	_
préparé	préparer	VPP	_
un	un	DET	_
festin	festin	NC	_
digne	digne	ADJ	_
de	de	P	_
l'	le	DET	_
occasion	occasion	NC	_
,	,	PONCT	_
et	et	CC	_
avaient	avoir	V	_
fait	faire	VPP	_
usage	usage	NC	_
de	de	P	_
toutes	tout	ADJ	_
les	le	DET	_
ressources	ressource	NC	_
de	de	P	_
la	le	DET	_
cuisine	cuisine	NC	_
d'	de	P	_
alors	alors	ADV	_
pour	pour	P	_
fêter	fêter	VINF	_
l'	le	DET	_
arrivée	arrivée	NC	_
de	de	P	_
monseigneur	monseigneur	NC	_
.	.	PONCT	_
Parmi	parmi	P	_
les	le	DET	_
entremets	entremets	NC	_
brillait	briller	V	_
une	un	DET	_
ample	ample	ADJ	_
fondue	fondue	NC	_
,	,	PONCT	_
dont	dont	PROREL	_
le	le	DET	_
prélat	prélat	NC	_
se	se	CLO	_
servit	servir	V	_
copieusement	copieusement	ADV	_
.	.	PONCT	_
Mais	mais	CC	_
,	,	PONCT	_
ô	ô	I	_
surprise	surprise	NC	_
!	!	PONCT	_
Se	se	CLO	_
méprenant	méprendre	VPR	_
à	à	P	_
l'	le	DET	_
extérieur	extérieur	NC	_
et	et	CC	_
la	le	DET	_
croyant	croyant	NC	_
une	un	DET	_
crème	crème	NC	_
,	,	PONCT	_
il	il	CLS	_
la	il	CLO	_
mangea	manger	V	_
à	à	P	_
la	le	DET	_
cuiller	cuiller	NC	_
,	,	PONCT	_
au	à_le	P+D	_
lieu	lieu	NC	_
de	de	P	_
se	se	CLO	_
servir	servir	VINF	_
de	de	P	_
la	le	DET	_
fourchette	fourchette	NC	_
,	,	PONCT	_
de	de	P	_
temps	temps	NC	_
immémorial	immémorial	ADJ	_
destinée	destiner	VPP	_
à	à	P	_
cet	ce	DET	_
usage	usage	NC	_
.	.	PONCT	_
Tous	tout	ADJ	_
les	le	DET	_
convives	convive	NC	_
,	,	PONCT	_
étonnés	étonner	VPP	_
de	de	P	_
cette	ce	DET	_
étrangeté	étrangeté	NC	_
,	,	PONCT	_
se	se	CLO	_
regardèrent	regarder	V	_
du	de_le	P+D	_
coin	coin	NC	_
de	de	P	_
l'	le	DET	_
oeil	œil	NC	_
,	,	PONCT	_
et	et	CC	_
avec	avec	P	_
un	un	DET	_
sourire	sourire	NC	_
imperceptible	imperceptible	ADJ	_
.	.	PONCT	_
Cependant	cependant	ADV	_
le	le	DET	_
respect	respect	NC	_
arrêta	arrêter	V	_
toutes	tout	ADJ	_
les	le	DET	_
langues	langue	NC	_
,	,	PONCT	_
car	car	CC	_
tout	tout	ADJ	_
ce	ce	PRO	_
qu'	que	PROREL	_
un	un	DET	_
évêque	évêque	NC	_
venant	venir	VPR	_
de	de	P	_
Paris	Paris	NP	_
fait	faire	V	_
à	à	P	_
table	table	NC	_
,	,	PONCT	_
et	et	CC	_
surtout	surtout	ADV	_
le	le	DET	_
premier	premier	ADJ	_
jour	jour	NC	_
de	de	P	_
son	son	DET	_
arrivée	arrivée	NC	_
,	,	PONCT	_
ne	ne	ADV	_
peut	pouvoir	V	_
manquer	manquer	VINF	_
d'	de	P	_
être	être	VINF	_
bien	bien	ADV	_
fait	faire	VPP	_
.	.	PONCT	_
Mais	mais	CC	_
la	le	DET	_
chose	chose	NC	_
s'	se	CLO	_
ébruita	ébruiter	V	_
,	,	PONCT	_
et	et	CC	_
dès	dès	P	_
le	le	DET	_
lendemain	lendemain	NC	_
on	on	CLS	_
ne	ne	ADV	_
se	se	CLO	_
rencontrait	rencontrer	V	_
point	point	ADV	_
sans	sans	P	_
se	se	CLO	_
demander	demander	VINF	_
:	:	PONCT	_
"	"	PONCT	_
eh_bien	eh_bien	I	_
,	,	PONCT	_
"	"	PONCT	_
savez	savoir	V	_
-vous	vous	CLS	_
comment	comment	PROWH	_
notre	notre	DET	_
nouvel	nouveau	ADJ	_
évêque	évêque	NC	_
a	avoir	V	_
mangé	manger	VPP	_
hier	hier	ADV	_
"	"	PONCT	_
au	à_le	P+D	_
soir	soir	NC	_
sa	son	DET	_
fondue	fondue	NC	_
?	?	PONCT	_
-	-	PONCT	_
eh	eh	I	_
!	!	PONCT	_
Oui	oui	I	_
,	,	PONCT	_
je	je	CLS	_
le	il	CLO	_
sais	savoir	V	_
;	;	PONCT	_
il	il	CLS	_
l'	il	CLO	_
a	avoir	V	_
"	"	PONCT	_
mangée	manger	VPP	_
avec	avec	P	_
une	un	DET	_
cuiller	cuiller	NC	_
.	.	PONCT	_
Je	je	CLS	_
le	il	CLO	_
tiens	tenir	V	_
d'	de	P	_
un	un	DET	_
témoin	témoin	NC	_
"	"	PONCT	_
oculaire	oculaire	ADJ	_
,	,	PONCT	_
etc.	etc.	ADV	_
"	"	PONCT	_
la	le	DET	_
ville	ville	NC	_
transmit	transmettre	V	_
le	le	DET	_
fait	fait	NC	_
à	à	P	_
la	le	DET	_
campagne	campagne	NC	_
;	;	PONCT	_
et	et	CC	_
après	après	P	_
trois	trois	DET	_
mois	mois	NC	_
il	il	CLS	_
était	être	V	_
public	public	ADJ	_
dans	dans	P	_
tout	tout	ADJ	_
le	le	DET	_
diocèse	diocèse	NC	_
.	.	PONCT	_
Ce	ce	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
de	un	DET	_
remarquable	remarquable	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
que	que	CS	_
cet	ce	DET	_
incident	incident	NC	_
faillit	faillir	V	_
ébranler	ébranler	VINF	_
la	le	DET	_
foi	foi	NC	_
de	de	P	_
nos	notre	DET	_
pères	père	NC	_
.	.	PONCT	_
Il	il	CLS	_
y	y	CLO	_
eut	avoir	V	_
des	un	DET	_
novateurs	novatrice	NC	_
qui	qui	PROREL	_
prirent	prendre	V	_
le	le	DET	_
parti	parti	NC	_
de	de	P	_
la	le	DET	_
cuiller	cuiller	NC	_
,	,	PONCT	_
mais	mais	CC	_
ils	il	CLS	_
furent	être	V	_
bientôt	bientôt	ADV	_
oubliés	oublier	VPP	_
:	:	PONCT	_
la	le	DET	_
fourchette	fourchette	NC	_
triompha	triompher	V	_
;	;	PONCT	_
et	et	CC	_
après	après	P	_
plus	plus	ADV	_
d'	de	P	_
un	un	DET	_
siècle	siècle	NC	_
,	,	PONCT	_
un	un	PRO	_
de	de	P	_
mes	mon	DET	_
grands-oncles	grand-oncle	NC	_
s'	se	CLO	_
en	en	CLO	_
égayait	égayer	V	_
encore	encore	ADV	_
et	et	CC	_
me	je	CLO	_
contait	conter	V	_
,	,	PONCT	_
en	en	P	_
riant	rire	VPR	_
d'	de	P	_
un	un	DET	_
rire	rire	NC	_
immense	immense	ADJ	_
,	,	PONCT	_
comme	comme	P	_
quoi	quoi	PROWH	_
*	*	PONCT	_
M	M	NC	_
*	*	PONCT	_
De	de	P	_
Madot	Madot	NP	_
avait	avoir	V	_
une	un	DET	_
fois	fois	NC	_
mangé	manger	VPP	_
de	de	P	_
la	le	DET	_
fondue	fondue	NC	_
avec	avec	P	_
une	un	DET	_
cuiller	cuiller	NC	_
.	.	PONCT	_
Recette	recette	NC	_
de	de	P	_
la	le	DET	_
fondue	fondue	NC	_
telle	tel	ADJ	_
qu'	que	CS	_
elle	il	CLS	_
a	avoir	V	_
été	être	VPP	_
extraite	extraire	VPP	_
des	de_le	P+D	_
papiers	papier	NC	_
de	de	P	_
*	*	PONCT	_
M	M	NC	_
*	*	X	_
Trollet	Trollet	NP	_
,	,	PONCT	_
bailli	bailli	NC	_
de	de	P	_
Mondon	Mondon	NP	_
,	,	PONCT	_
au	à_le	P+D	_
canton	canton	NC	_
de	de	P	_
Berne	Berne	NP	_
.	.	PONCT	_
Pesez	peser	V	_
le	le	DET	_
nombre	nombre	NC	_
d'	de	P	_
oeufs	bœuf	NC	_
que	que	PROREL	_
vous	vous	CLS	_
voudrez	vouloir	V	_
employer	employer	VINF	_
d'	de	P	_
après	après	P	_
le	le	DET	_
nombre	nombre	NC	_
présumé	présumer	VPP	_
de	de	P	_
vos	votre	DET	_
convives	convive	NC	_
.	.	PONCT	_
Vous	vous	CLS	_
prendrez	prendre	V	_
ensuite	ensuite	ADV	_
un	un	DET	_
morceau	morceau	NC	_
de	de	P	_
bon	bon	ADJ	_
fromage	fromage	NC	_
de	de	P	_
*	*	PONCT	_
Gruyère	Gruyère	NC	_
pesant	pesant	ADJ	_
le	le	DET	_
tiers	tiers	NC	_
,	,	PONCT	_
et	et	CC	_
un	un	DET	_
morceau	morceau	NC	_
de	de	P	_
beurre	beurre	NC	_
pesant	pesant	ADJ	_
le	le	DET	_
sixième	sixième	NC	_
de	de	P	_
ce	ce	DET	_
poids	poids	NC	_
.	.	PONCT	_
Vous	vous	CLS	_
casserez	casser	V	_
et	et	CC	_
battrez	battre	V	_
bien	bien	ADV	_
les	le	DET	_
oeufs	bœuf	NC	_
dans	dans	P	_
une	un	DET	_
casserole	casserole	NC	_
;	;	PONCT	_
après	après	P	_
quoi	quoi	PROREL	_
vous	vous	CLS	_
y	y	CLO	_
mettrez	mettre	V	_
le	le	DET	_
beurre	beurre	NC	_
et	et	CC	_
le	le	DET	_
fromage	fromage	NC	_
râpé	râper	VPP	_
ou	ou	CC	_
émincé	émincer	VPP	_
.	.	PONCT	_
Posez	poser	V	_
la	le	DET	_
casserole	casserole	NC	_
sur	sur	P	_
un	un	DET	_
fourneau	fourneau	NC	_
bien	bien	ADV	_
allumé	allumer	VPP	_
,	,	PONCT	_
et	et	CC	_
tournez	tourner	V	_
avec	avec	P	_
une	un	DET	_
spatule	spatule	NC	_
,	,	PONCT	_
jusqu'	jusque	P	_
à	à	P	_
ce	ce	PRO	_
que	que	PROREL	_
le	le	DET	_
mélange	mélange	NC	_
soit	être	V	_
convenablement	convenablement	ADV	_
épaissi	épaissir	VPP	_
et	et	CC	_
mollet	mollet	ADJ	_
;	;	PONCT	_
mettez	mettre	V	_
-y	y	CLO	_
un	un	DET	_
peu	peu	NC	_
