Il	il	CLS	_
n'	ne	ADV	_
est	être	V	_
peut-être	peut-être	ADV	_
pas	pas	ADV	_
mort	mort	ADJ	_
.	.	PONCT	_
Tandis_que	tandis_que	CS	_
toi	tu	PRO	_
,	,	PONCT	_
qui	qui	PROREL	_
es	être	V	_
déjà	déjà	ADV	_
à	à	P	_
moitié	moitié	NC	_
mangé	manger	VPP	_
et	et	CC	_
mordu	mordre	VPP	_
de	de	P	_
toutes	tout	DET	_
parts	part	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
tout	tout	ADV	_
à	à	P	_
fait	fait	NC	_
dans	dans	P	_
ton	ton	DET	_
rôle	rôle	NC	_
.	.	PONCT	_
Je	je	CLS	_
vais	aller	V	_
allumer	allumer	VINF	_
du	de_le	P+D	_
feu	feu	NC	_
en	en	P	_
attendant	attendre	VPR	_
qu'	que	CS	_
il	il	CLS	_
apporte	apporter	V	_
du	de_le	P+D	_
bois	bois	NC	_
.	.	PONCT	_
(	(	PONCT	_
Pile	pile	ADV	_
commence	commencer	V	_
à	à	P	_
dépecer	dépecer	VINF	_
l'	le	DET	_
ours	ours	NC	_
.	.	PONCT	_
)	)	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
oh	oh	I	_
!	!	PONCT	_
Prends	prendre	V	_
garde	garde	NC	_
!	!	PONCT	_
Il	il	CLS	_
a	avoir	V	_
bougé	bouger	VPP	_
.	.	PONCT	_
Pile	pile	NC	_
.	.	PONCT	_
-	-	PONCT	_
mais	mais	CC	_
,	,	PONCT	_
sire	sire	NC	_
Ubu	Ubu	NP	_
,	,	PONCT	_
il	il	CLS	_
est	être	V	_
déjà	déjà	ADV	_
froid	froid	ADJ	_
.	.	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
c'	ce	CLS	_
est	être	V	_
dommage	dommage	NC	_
,	,	PONCT	_
il	il	CLS	_
aurait	avoir	V	_
mieux	mieux	ADV	_
valu	valoir	VPP	_
le	le	DET	_
manger	manger	NC	_
chaud	chaud	ADJ	_
.	.	PONCT	_
Ceci	ceci	PRO	_
va	aller	V	_
procurer	procurer	VINF	_
une	un	DET	_
indigestion	indigestion	NC	_
au	à_le	P+D	_
maître	maître	NC	_
des	de_le	P+D	_
finances	finance	NC	_
.	.	PONCT	_
Pile	pile	NC	_
,	,	PONCT	_
à	à	P	_
part	part	NC	_
.	.	PONCT	_
-	-	PONCT	_
c'	ce	CLS	_
est	être	V	_
révoltant	révoltant	ADJ	_
.	.	PONCT	_
(	(	PONCT	_
haut	haut	ADV	_
.	.	PONCT	_
)	)	PONCT	_
aidez	aider	V	_
-nous	nous	CLS	_
un	un	DET	_
peu	peu	NC	_
,	,	PONCT	_
Monsieur	monsieur	NC	_
Ubu	Ubu	NP	_
,	,	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
puis	pouvoir	V	_
faire	faire	VINF	_
toute	tout	ADJ	_
la	le	DET	_
besogne	besogne	NC	_
.	.	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
non	non	I	_
,	,	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
veux	vouloir	V	_
rien	rien	PRO	_
faire	faire	VINF	_
,	,	PONCT	_
moi	je	PRO	_
!	!	PONCT	_
Je	je	CLS	_
suis	être	V	_
fatigué	fatigué	ADJ	_
,	,	PONCT	_
bien	bien	ADV	_
sûr	sûr	ADJ	_
!	!	PONCT	_
Cotice	cotice	NC	_
,	,	PONCT	_
rentrant	rentrer	VPR	_
.	.	PONCT	_
-	-	PONCT	_
quelle	quel	DET	_
neige	neige	NC	_
,	,	PONCT	_
mes	mon	DET	_
amis	ami	NC	_
,	,	PONCT	_
on	on	CLS	_
se	se	CLO	_
dirait	dire	V	_
en	en	P	_
Castille	Castille	NP	_
ou	ou	CC	_
au	à_le	P+D	_
pôle	pôle	NC	_
Nord	Nord	NP	_
.	.	PONCT	_
La	le	DET	_
nuit	nuit	NC	_
commence	commencer	V	_
à	à	P	_
tomber	tomber	VINF	_
.	.	PONCT	_
Dans	dans	P	_
une	un	DET	_
heure	heure	NC	_
,	,	PONCT	_
il	il	CLS	_
fera	faire	V	_
noir	noir	ADJ	_
.	.	PONCT	_
Hâtons	hâter	V	_
-nous	nous	CLS	_
pour	pour	P	_
voir	voir	VINF	_
encore	encore	ADV	_
clair	clair	ADJ	_
.	.	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
oui	oui	I	_
,	,	PONCT	_
entends	entendre	V	_
-tu	tu	CLS	_
,	,	PONCT	_
Pile	Pile	NP	_
?	?	PONCT	_
Hâte	hâter	V	_
-toi	tu	CLO	_
.	.	PONCT	_
Hâtez	hâter	V	_
-vous	vous	CLS	_
tous	tout	ADJ	_
les	le	DET	_
deux	deux	NC	_
!	!	PONCT	_
Embrochez	embrocher	V	_
la	le	DET	_
bête	bête	NC	_
,	,	PONCT	_
cuisez	cuire	V	_
la	le	DET	_
bête	bête	NC	_
,	,	PONCT	_
j'	je	CLS	_
ai	avoir	V	_
faim	faim	NC	_
,	,	PONCT	_
moi	je	PRO	_
!	!	PONCT	_
Pile	pile	NC	_
.	.	PONCT	_
-	-	PONCT	_
ah	ah	I	_
!	!	PONCT	_
C'	ce	CLS	_
est	être	V	_
trop	trop	ADV	_
fort	fort	ADJ	_
,	,	PONCT	_
à	à	P	_
la	le	DET	_
fin	fin	NC	_
!	!	PONCT	_
Il	il	CLS	_
faudra	falloir	V	_
travailler	travailler	VINF	_
ou	ou	CC	_
bien	bien	ADV	_
tu	tu	CLS	_
n'	ne	ADV	_
auras	avoir	V	_
rien	rien	PRO	_
,	,	PONCT	_
entends	entendre	V	_
-tu	tu	CLS	_
,	,	PONCT	_
goinfre	goinfre	NC	_
!	!	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
oh	oh	I	_
!	!	PONCT	_
ça	ça	CLS	_
m'	je	CLO	_
est	être	V	_
égal	égal	ADJ	_
,	,	PONCT	_
j'	je	CLS	_
aime	aimer	V	_
autant	autant	ADV	_
le	le	DET	_
manger	manger	VINF	_
tout	tout	ADV	_
cru	croire	VPP	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
vous	vous	PRO	_
qui	qui	PROREL	_
serez	être	V	_
bien	bien	ADV	_
attrapés	attraper	VPP	_
.	.	PONCT	_
Et	et	CC	_
puis	puis	ADV	_
,	,	PONCT	_
j'	je	CLS	_
ai	avoir	V	_
sommeil	sommeil	NC	_
,	,	PONCT	_
moi	je	PRO	_
!	!	PONCT	_
Cotice	cotice	NC	_
.	.	PONCT	_
-	-	PONCT	_
que	que	PROWH	_
voulez	vouloir	V	_
-vous	vous	CLS	_
,	,	PONCT	_
Pile	Pile	NP	_
?	?	PONCT	_
Faisons	faire	V	_
le	le	DET	_
dîner	dîner	NC	_
tout	tout	ADV	_
seuls	seul	ADJ	_
.	.	PONCT	_
Il	il	CLS	_
n'	ne	ADV	_
en	en	CLO	_
aura	avoir	V	_
pas	pas	ADV	_
,	,	PONCT	_
voilà	voilà	V	_
tout	tout	PRO	_
.	.	PONCT	_
Ou	ou	CC	_
bien	bien	ADV	_
,	,	PONCT	_
on	on	CLS	_
pourra	pouvoir	V	_
lui	il	CLO	_
donner	donner	VINF	_
les	le	DET	_
os	os	NC	_
.	.	PONCT	_
Pile	pile	NC	_
.	.	PONCT	_
-	-	PONCT	_
c'	ce	CLS	_
est	être	V	_
bien	bien	ADV	_
.	.	PONCT	_
Ah	ah	I	_
,	,	PONCT	_
voilà	voilà	V	_
le	le	DET	_
feu	feu	NC	_
qui	qui	PROREL	_
flambe	flamber	V	_
.	.	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
oh	oh	I	_
!	!	PONCT	_
C'	ce	CLS	_
est	être	V	_
bon	bon	ADJ	_
,	,	PONCT	_
ça	ça	PRO	_
;	;	PONCT	_
il	il	CLS	_
fait	faire	V	_
chaud	chaud	ADJ	_
maintenant	maintenant	ADV	_
.	.	PONCT	_
Mais	mais	CC	_
je	je	CLS	_
vois	voir	V	_
des	un	DET	_
russes	russe	NC	_
partout	partout	ADV	_
.	.	PONCT	_
Quelle	quel	DET	_
fuite	fuite	NC	_
,	,	PONCT	_
grand	grand	ADJ	_
dieu	dieu	NC	_
!	!	PONCT	_
Ah	ah	I	_
!	!	PONCT	_
(	(	PONCT	_
il	il	CLS	_
tombe	tomber	V	_
endormi	endormir	VPP	_
.	.	PONCT	_
)	)	PONCT	_
Cotice	cotice	NC	_
.	.	PONCT	_
-	-	PONCT	_
je	je	CLS	_
voudrais	vouloir	V	_
savoir	savoir	VINF	_
si	si	CS	_
ce	ce	PRO	_
que	que	PROREL	_
disait	dire	V	_
Rensky	Rensky	NP	_
est	être	V	_
vrai	vrai	ADJ	_
,	,	PONCT	_
si	si	CS	_
la	le	DET	_
mère	mère	NC	_
Ubu	Ubu	NP	_
est	être	V	_
vraiment	vraiment	ADV	_
détrônée	détrôner	VPP	_
.	.	PONCT	_
ça	ça	CLS	_
n'	ne	ADV	_
aurait	avoir	V	_
rien	rien	PRO	_
d'	de	P	_
impossible	impossible	ADJ	_
.	.	PONCT	_
Pile	pile	NC	_
.	.	PONCT	_
-	-	PONCT	_
finissons	finir	V	_
de	de	P	_
faire	faire	VINF	_
le	le	DET	_
souper	souper	NC	_
.	.	PONCT	_
Cotice	cotice	NC	_
.	.	PONCT	_
-	-	PONCT	_
non	non	I	_
,	,	PONCT	_
nous	nous	CLS	_
avons	avoir	V	_
à	à	P	_
parler	parler	VINF	_
de	de	P	_
choses	chose	NC	_
plus	plus	ADV	_
importantes	important	ADJ	_
.	.	PONCT	_
Je	je	CLS	_
pense	penser	V	_
qu'	que	CS	_
il	il	CLS	_
serait	être	V	_
bon	bon	ADJ	_
de	de	P	_
nous	nous	CLO	_
enquérir	enquérir	VINF	_
de	de	P	_
la	le	DET	_
véracité	véracité	NC	_
de	de	P	_
ces	ce	DET	_
nouvelles	nouvelle	NC	_
.	.	PONCT	_
Pile	pile	NC	_
.	.	PONCT	_
-	-	PONCT	_
c'	ce	CLS	_
est	être	V	_
vrai	vrai	ADJ	_
,	,	PONCT	_
faut	falloir	V	_
-il	il	CLS	_
abandonner	abandonner	VINF	_
le	le	DET	_
père	père	NC	_
Ubu	Ubu	NP	_
ou	ou	CC	_
rester	rester	VINF	_
avec	avec	P	_
lui	il	PRO	_
?	?	PONCT	_
Cotice	cotice	NC	_
.	.	PONCT	_
-	-	PONCT	_
la	le	DET	_
nuit	nuit	NC	_
porte	porte	ADJ	_
conseil	conseil	NC	_
.	.	PONCT	_
Dormons	dormir	V	_
,	,	PONCT	_
nous	nous	CLS	_
verrons	voir	V	_
demain	demain	ADV	_
ce	ce	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
faut	falloir	V	_
faire	faire	VINF	_
.	.	PONCT	_
Pile	pile	NC	_
.	.	PONCT	_
-	-	PONCT	_
non	non	I	_
,	,	PONCT	_
il	il	CLS	_
vaut	valoir	V	_
mieux	mieux	ADV	_
profiter	profiter	VINF	_
de	de	P	_
la	le	DET	_
nuit	nuit	NC	_
pour	pour	P	_
nous	nous	PRO	_
en	en	P	_
aller	aller	VINF	_
.	.	PONCT	_
Cotice	cotice	NC	_
.	.	PONCT	_
-	-	PONCT	_
partons	parton	NC	_
,	,	PONCT	_
alors	alors	ADV	_
.	.	PONCT	_
(	(	PONCT	_
ils	il	CLS	_
partent	partir	V	_
.	.	PONCT	_
)	)	PONCT	_
ACTE	acte	NC	_
IV	IV	ADJ	_
,	,	PONCT	_
SCèNE	SCèNE	NC	_
VII	VII	ADJ	_
Ubu	Ubu	NP	_
,	,	PONCT	_
parle	parler	V	_
en	en	P	_
dormant	dormir	VPR	_
.	.	PONCT	_
-	-	PONCT	_
ah	ah	I	_
!	!	PONCT	_
Sire	sire	ADJ	_
dragon	dragon	NC	_
russe	russe	ADJ	_
,	,	PONCT	_
faites	faire	V	_
attention	attention	NC	_
,	,	PONCT	_
ne	ne	ADV	_
tirez	tirer	V	_
pas	pas	ADV	_
par	par	P	_
ici	ici	ADV	_
,	,	PONCT	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
du	de_le	P+D	_
monde	monde	NC	_
.	.	PONCT	_
Ah	ah	I	_
!	!	PONCT	_
Voilà	Voilà	V	_
Bordure	Bordure	NP	_
,	,	PONCT	_
qu'	que	PROREL	_
il	il	CLS	_
est	être	V	_
mauvais	mauvais	ADJ	_
,	,	PONCT	_
on	on	CLS	_
dirait	dire	V	_
un	un	DET	_
ours	ours	NC	_
.	.	PONCT	_
Et	et	CC	_
Bougrelas	Bougrelas	NP	_
qui	qui	PROREL	_
vient	venir	V	_
sur	sur	P	_
moi	je	PRO	_
!	!	PONCT	_
L'	le	DET	_
ours	ours	NC	_
,	,	PONCT	_
l'	le	DET	_
ours	ours	NC	_
!	!	PONCT	_
Ah	ah	I	_
!	!	PONCT	_
Le	le	DET	_
voilà	voilà	V	_
à	à	P	_
bas	bas	NC	_
!	!	PONCT	_
Qu'	que	CS	_
il	il	CLS	_
est	être	V	_
dur	dur	ADJ	_
,	,	PONCT	_
grand	grand	ADJ	_
dieu	dieu	NC	_
!	!	PONCT	_
Je	je	CLS	_
ne	ne	ADV	_
veux	vouloir	V	_
rien	rien	PRO	_
faire	faire	VINF	_
,	,	PONCT	_
moi	je	PRO	_
!	!	PONCT	_
Va	aller	V	_
-t'en	en	CLO	_
,	,	PONCT	_
Bougrelas	Bougrelas	NP	_
!	!	PONCT	_
Entends	entendre	V	_
-tu	tu	CLS	_
,	,	PONCT	_
drôle	drôle	ADJ	_
?	?	PONCT	_
Voilà	voilà	V	_
Rensky	Rensky	NP	_
maintenant	maintenant	ADV	_
,	,	PONCT	_
et	et	CC	_
le	le	DET	_
czar	czar	NC	_
!	!	PONCT	_
Oh	oh	I	_
!	!	PONCT	_
Ils	il	CLS	_
vont	aller	V	_
me	je	CLO	_
battre	battre	VINF	_
.	.	PONCT	_
Et	et	CC	_
la	le	DET	_
rbue	rbue	NC	_
!	!	PONCT	_
Où	où	PROWH	_
as	avoir	V	_
-tu	tu	CLS	_
pris	prendre	VPP	_
tout	tout	ADJ	_
cet	ce	DET	_
or	or	NC	_
?	?	PONCT	_
Tu	tu	CLS	_
m'	je	CLO	_
as	avoir	V	_
pris	prendre	VPP	_
mon	mon	DET	_
or	or	NC	_
,	,	PONCT	_
misérable	misérable	ADJ	_
,	,	PONCT	_
tu	tu	CLS	_
as	avoir	V	_
été	être	VPP	_
farfouiller	farfouiller	VINF	_
dans	dans	P	_
mon	mon	DET	_
tombeau	tombeau	NC	_
qui	qui	PROREL	_
est	être	V	_
dans	dans	P	_
la	le	DET	_
cathédrale	cathédrale	NC	_
de	de	P	_
Varsovie	Varsovie	NP	_
,	,	PONCT	_
près	près	ADV	_
de	de	P	_
la	le	DET	_
lune	un	NC	_
.	.	PONCT	_
Je	je	CLS	_
suis	être	V	_
mort	mourir	VPP	_
depuis	depuis	P	_
longtemps	longtemps	ADV	_
,	,	PONCT	_
moi	je	PRO	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
Bougrelas	Bougrelas	NP	_
qui	qui	PROREL	_
m'	je	CLO	_
a	avoir	V	_
tué	tuer	VPP	_
et	et	CC	_
je	je	CLS	_
suis	être	V	_
enterré	enterrer	VPP	_
à	à	P	_
Varsovie	Varsovie	NP	_
près	près	ADV	_
de	de	P	_
Vladislas	Vladislas	NP	_
Le	le	DET	_
Grand	Grand	NP	_
,	,	PONCT	_
et	et	CC	_
aussi	aussi	ADV	_
à	à	P	_
Cracovie	Cracovie	NP	_
près	près	ADV	_
de	de	P	_
Jean	Jean	NP	_
Sigismond	Sigismond	NP	_
,	,	PONCT	_
et	et	CC	_
aussi	aussi	ADV	_
à	à	P	_
Thorn	Thorn	NP	_
dans	dans	P	_
la	le	DET	_
casemate	casemate	NC	_
avec	avec	P	_
Bordure	Bordure	NP	_
!	!	PONCT	_
Le	il	CLO	_
voilà	voilà	V	_
encore	encore	ADV	_
.	.	PONCT	_
Mais	mais	CC	_
va	aller	V	_
-	-	PONCT	_
t	t	NC	_
-en	en	CLO	_
,	,	PONCT	_
maudit	maudit	ADJ	_
ours	ours	NC	_
!	!	PONCT	_
Tu	tu	CLS	_
ressembles	ressembler	V	_
à	à	P	_
Bordure	Bordure	NP	_
.	.	PONCT	_
Entends	entendre	V	_
-tu	tu	CLS	_
,	,	PONCT	_
bête	bête	ADJ	_
de	de	P	_
Satan	Satan	NP	_
?	?	PONCT	_
Non	non	I	_
,	,	PONCT	_
il	il	CLS	_
n'	ne	ADV	_
entend	entendre	V	_
pas	pas	ADV	_
,	,	PONCT	_
les	le	DET	_
salopins	salopins	NC	_
lui	il	CLO	_
ont	avoir	V	_
coupé	couper	VPP	_
les	le	DET	_
oneilles	oneilles	NC	_
.	.	PONCT	_
Décervelez	décerveler	V	_
,	,	PONCT	_
tudez	tudez	V	_
,	,	PONCT	_
coupez	couper	V	_
les	le	DET	_
oneilles	oneilles	NC	_
,	,	PONCT	_
arrachez	arracher	V	_
les	le	DET	_
finances	finance	NC	_
et	et	CC	_
buvez	boire	V	_
jusqu'	jusque	P	_
à	à	P	_
la	le	DET	_
mort	mort	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
la	le	DET	_
vie	vie	NC	_
des	de_le	P+D	_
salopins	salopins	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
le	le	DET	_
bonheur	bonheur	NC	_
du	de_le	P+D	_
maître	maître	NC	_
des	de_le	P+D	_
finances	finance	NC	_
.	.	PONCT	_
(	(	PONCT	_
il	il	CLS	_
se	se	CLO	_
tait	taire	V	_
et	et	CC	_
dort	dormir	V	_
.	.	PONCT	_
)	)	PONCT	_
ACTE	acte	NC	_
V	V	NC	_
,	,	PONCT	_
SCèNE	SCèNE	NC	_
I	I	ADJ	_
il	il	CLS	_
fait	faire	V	_
nuit	nuit	NC	_
.	.	PONCT	_
Le	le	DET	_
père	père	NC	_
Ubu	Ubu	NP	_
dort	dormir	V	_
.	.	PONCT	_
Entre	entre	P	_
la	le	DET	_
mère	mère	NC	_
Ubu	Ubu	NP	_
sans	sans	P	_
le	il	CLO	_
voir	voir	VINF	_
.	.	PONCT	_
L'	le	DET	_
obscurité	obscurité	NC	_
est	être	V	_
complète	complet	ADJ	_
.	.	PONCT	_
Mère	mère	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
enfin	enfin	ADV	_
,	,	PONCT	_
me	je	CLO	_
voilà	voilà	V	_
à	à	P	_
l'	le	DET	_
abri	abri	NC	_
.	.	PONCT	_
Je	je	CLS	_
suis	être	V	_
seule	seul	ADJ	_
ici	ici	ADV	_
,	,	PONCT	_
ce	ce	CLS	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
dommage	dommage	NC	_
,	,	PONCT	_
mais	mais	CC	_
quelle	quel	DET	_
course	course	NC	_
effrénée	effréné	ADJ	_
:	:	PONCT	_
traverser	traverser	VINF	_
toute	tout	ADJ	_
la	le	DET	_
Pologne	Pologne	NP	_
en	en	P	_
quatre	quatre	DET	_
jours	jour	NC	_
!	!	PONCT	_
Tous	tout	ADJ	_
les	le	DET	_
malheurs	malheur	NC	_
m'	je	CLO	_
ont	avoir	V	_
assaillie	assaillir	VPP	_
à	à	P	_
la	le	DET	_
fois	fois	NC	_
.	.	PONCT	_
Aussitôt	aussitôt	ADV	_
partie	partir	VPP	_
cette	ce	DET	_
grosse	gros	ADJ	_
bourrique	bourrique	NC	_
,	,	PONCT	_
je	je	CLS	_
vais	aller	V	_
à	à	P	_
la	le	DET	_
crypte	crypte	NC	_
m'	je	CLO	_
enrichir	enrichir	VINF	_
.	.	PONCT	_
Bientôt	bientôt	ADV	_
après	après	ADV	_
,	,	PONCT	_
je	je	CLS	_
manque	manquer	V	_
d'	de	P	_
être	être	VINF	_
lapidée	lapider	VPP	_
par	par	P	_
ce	ce	DET	_
Bougrelas	Bougrelas	NC	_
et	et	CC	_
ces	ce	DET	_
enragés	enragé	NC	_
.	.	PONCT	_
Je	je	CLS	_
perds	perdre	V	_
mon	mon	DET	_
cavalier	cavalier	NC	_
le	le	DET	_
palotin	palotin	NC	_
Giron	Giron	NP	_
qui	qui	PROREL	_
était	être	V	_
si	si	ADV	_
amoureux	amoureux	ADJ	_
de	de	P	_
mes	mon	DET	_
attraits	attrait	NC	_
qu'	que	PROREL	_
il	il	CLS	_
se	se	CLO	_
pâmait	pâmer	V	_
d'	de	P	_
aise	aise	NC	_
en	en	P	_
me	je	CLO	_
voyant	voir	VPR	_
,	,	PONCT	_
et	et	CC	_
même	même	ADV	_
,	,	PONCT	_
m'	je	CLO	_
a	avoir	V	_
-t-on	on	CLS	_
assuré	assurer	VPP	_
,	,	PONCT	_
en	en	P	_
ne	ne	ADV	_
me	je	CLO	_
voyant	voir	VPR	_
pas	pas	ADV	_
,	,	PONCT	_
ce	ce	PRO	_
qui	qui	PROREL	_
est	être	V	_
le	le	DET	_
comble	comble	NC	_
de	de	P	_
la	le	DET	_
tendresse	tendresse	NC	_
.	.	PONCT	_
Il	il	CLS	_
se	se	CLO	_
serait	être	V	_
fait	faire	VPP	_
couper	couper	VINF	_
en	en	P	_
deux	deux	NC	_
pour	pour	P	_
moi	je	PRO	_
,	,	PONCT	_
le	le	DET	_
pauvre	pauvre	ADJ	_
garçon	garçon	NC	_
.	.	PONCT	_
La	le	DET	_
preuve	preuve	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
qu'	que	CS	_
il	il	CLS	_
a	avoir	V	_
été	être	VPP	_
coupé	couper	VPP	_
en	en	P	_
quatre	quatre	NC	_
par	par	P	_
Bougrelas	Bougrelas	NP	_
.	.	PONCT	_
Pif	pif	I	_
paf	paf	ADJ	_
pan	pan	NC	_
!	!	PONCT	_
Ah	ah	I	_
!	!	PONCT	_
Je	Je	ADV	_
pense	penser	V	_
mourir	mourir	VINF	_
.	.	PONCT	_
Ensuite	ensuite	ADV	_
donc	donc	ADV	_
,	,	PONCT	_
je	je	CLS	_
prends	prendre	V	_
la	le	DET	_
fuite	fuite	NC	_
,	,	PONCT	_
poursuivie	poursuivre	VPP	_
par	par	P	_
la	le	DET	_
foule	foule	NC	_
en	en	P	_
fureur	fureur	NC	_
.	.	PONCT	_
Je	je	CLS	_
quitte	quitter	V	_
le	le	DET	_
palais	palais	NC	_
,	,	PONCT	_
j'	je	CLS	_
arrive	arriver	V	_
à	à	P	_
la	le	DET	_
Vistule	Vistule	NP	_
,	,	PONCT	_
tous	tout	ADJ	_
les	le	DET	_
ponts	pont	NC	_
étaient	être	V	_
gardés	garder	VPP	_
.	.	PONCT	_
Je	je	CLS	_
passe	passer	V	_
le	le	DET	_
fleuve	fleuve	NC	_
à	à	P	_
la	le	DET	_
nage	nage	NC	_
,	,	PONCT	_
espérant	espérer	VPR	_
ainsi	ainsi	ADV	_
lasser	lasser	VINF	_
mes	mon	DET	_
persécuteurs	persécuteur	NC	_
.	.	PONCT	_
De	de	P	_
tous	tout	DET	_
côtés	côté	NC	_
la	le	DET	_
noblesse	noblesse	NC	_
se	se	CLO	_
rassemble	rassembler	V	_
et	et	CC	_
me	je	CLO	_
poursuit	poursuivre	V	_
.	.	PONCT	_
Je	je	CLS	_
manque	manquer	V	_
mille	mille	DET	_
fois	fois	NC	_
périr	périr	VINF	_
,	,	PONCT	_
étouffée	étouffer	VPP	_
dans	dans	P	_
un	un	DET	_
cercle	cercle	NC	_
de	de	P	_
polonais	polonais	NC	_
acharnés	acharner	VPP	_
à	à	P	_
me	je	CLO	_
perdre	perdre	VINF	_
.	.	PONCT	_
Enfin	enfin	ADV	_
je	je	CLS	_
trompai	tromper	V	_
leur	leur	DET	_
fureur	fureur	NC	_
,	,	PONCT	_
et	et	CC	_
après	après	P	_
quatre	quatre	DET	_
jours	jour	NC	_
de	de	P	_
courses	course	NC	_
dans	dans	P	_
la	le	DET	_
neige	neige	NC	_
de	de	P	_
ce	ce	PRO	_
qui	qui	PROREL	_
fut	être	V	_
mon	mon	DET	_
royaume	royaume	NC	_
,	,	PONCT	_
j'	je	CLS	_
arrive	arriver	V	_
me	je	CLO	_
réfugier	réfugier	VINF	_
ici	ici	ADV	_
.	.	PONCT	_
Je	je	CLS	_
n'	ne	ADV	_
ai	avoir	V	_
ni	ni	CC	_
bu	boire	VPP	_
ni	ni	CC	_
mangé	manger	VPP	_
ces	ce	DET	_
quatre	quatre	ADJ	_
jours	jour	NC	_
.	.	PONCT	_
Bougrelas	Bougrelas	NP	_
me	je	CLO	_
serrait	serrer	V	_
de	de	P	_
près	près	ADV	_
...	…	PONCT	_
enfin	enfin	ADV	_
,	,	PONCT	_
me	je	CLO	_
voilà	voilà	V	_
sauvée	sauver	VPP	_
.	.	PONCT	_
Ah	ah	I	_
!	!	PONCT	_
Je	Je	ADV	_
suis	être	V	_
morte	mort	ADJ	_
de	de	P	_
fatigue	fatigue	NC	_
et	et	CC	_
de	de	P	_
froid	froid	NC	_
.	.	PONCT	_
Mais	mais	CC	_
je	je	CLS	_
voudrais	vouloir	V	_
bien	bien	ADV	_
savoir	savoir	VINF	_
ce	ce	PRO	_
qu'	que	PROREL	_
est	être	V	_
devenu	devenir	VPP	_
mon	mon	DET	_
gros	gros	ADJ	_
polichinelle	polichinelle	NC	_
,	,	PONCT	_
je	je	CLS	_
veux	vouloir	V	_
dire	dire	VINF	_
mon	mon	DET	_
très	très	ADV	_
respectable	respectable	ADJ	_
époux	époux	NC	_
.	.	PONCT	_
Lui	il	CLO	_
en	en	CLO	_
ai	avoir	V	_
-je	je	CLS	_
pris	prendre	VPP	_
de	de	P	_
la	le	DET	_
finance	finance	NC	_
!	!	PONCT	_
Lui	il	CLO	_
en	en	CLO	_
ai	avoir	V	_
-je	je	CLS	_
volé	voler	VPP	_
,	,	PONCT	_
des	un	DET	_
rixdales	rixdale	NC	_
!	!	PONCT	_
Lui	il	CLO	_
en	en	CLO	_
ai	avoir	V	_
-je	je	CLS	_
tiré	tirer	VPP	_
,	,	PONCT	_
des	un	DET	_
carottes	carotte	NC	_
!	!	PONCT	_
Et	et	CC	_
son	son	DET	_
cheval	cheval	NC	_
à	à	P	_
finances	finance	NC	_
qui	qui	PROREL	_
mourait	mourir	V	_
de	de	P	_
faim	faim	NC	_
:	:	PONCT	_
il	il	CLS	_
ne	ne	ADV	_
voyait	voir	V	_
pas	pas	ADV	_
souvent	souvent	ADV	_
d'	de	P	_
avoine	avoine	NC	_
,	,	PONCT	_
le	le	DET	_
pauvre	pauvre	ADJ	_
diable	diable	NC	_
.	.	PONCT	_
Ah	ah	I	_
!	!	PONCT	_
La	le	DET	_
bonne	bon	ADJ	_
histoire	histoire	NC	_
.	.	PONCT	_
Mais	mais	CC	_
hélas	hélas	I	_
!	!	PONCT	_
J'	je	CLS	_
ai	avoir	V	_
perdu	perdre	VPP	_
mon	mon	DET	_
trésor	trésor	NC	_
!	!	PONCT	_
Il	il	CLS	_
est	être	V	_
à	à	P	_
Varsovie	Varsovie	NP	_
,	,	PONCT	_
ira	aller	V	_
le	il	CLO	_
chercher	chercher	VINF	_
qui	qui	PROREL	_
voudra	vouloir	V	_
.	.	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
,	,	PONCT	_
commençant	commencer	VPR	_
à	à	P	_
se	se	CLO	_
réveiller	réveiller	VINF	_
.	.	PONCT	_
-	-	PONCT	_
attrapez	attraper	V	_
