DISCOURS	discours	NC	_
encore	encore	ADV	_
un	un	DET	_
conseil	conseil	NC	_
à	à	P	_
donner	donner	VINF	_
aux	à_le	P+D	_
producteurs	producteur	NC	_
et	et	CC	_
non	non	ADV	_
pas	pas	ADV	_
aux	à_le	P+D	_
consommateurs	consommateur	NC	_
.	.	PONCT	_
On	on	CLS	_
peut	pouvoir	V	_
dire	dire	VINF	_
aux	à_le	P+D	_
premiers	premier	NC	_
:	:	PONCT	_
produisez	produire	V	_
des	un	DET	_
objets	objet	NC	_
tels	tel	ADJ	_
qu'	que	CS	_
ils	il	CLS	_
conviennent	convenir	V	_
aux	à_le	P+D	_
besoins	besoin	NC	_
naturels	naturel	ADJ	_
et	et	CC	_
aux	à_le	P+D	_
habitudes	habitude	NC	_
de	de	P	_
votre	votre	DET	_
nation	nation	NC	_
et	et	CC	_
de	de	P	_
votre	votre	DET	_
époque	époque	NC	_
,	,	PONCT	_
et	et	CC	_
ils	il	CLS	_
ne	ne	ADV	_
resteront	rester	V	_
pas	pas	ADV	_
long-temps	long-temps	ADV	_
en	en	P	_
magasin	magasin	NC	_
,	,	PONCT	_
pourvu_que	pourvu_que	CS	_
les	le	DET	_
consommateurs	consommateur	NC	_
,	,	PONCT	_
de	de	P	_
leur	leur	DET	_
côté	côté	NC	_
,	,	PONCT	_
produisent	produire	V	_
de	de	P	_
quoi	quoi	PROWH	_
les	il	CLO	_
acquérir	acquérir	VINF	_
.	.	PONCT	_
Le	le	DET	_
seul	seul	ADJ	_
avantage	avantage	NC	_
de	de	P	_
la	le	DET	_
consommation	consommation	NC	_
stérile	stérile	ADJ	_
ne	ne	ADV	_
consiste	consister	V	_
donc	donc	ADV	_
que	que	ADV	_
dans	dans	P	_
le	le	DET	_
plus	plus	NC	_
ou	ou	CC	_
le	le	DET	_
moins	moins	NC	_
de	de	P	_
satisfaction	satisfaction	NC	_
qui	qui	PROREL	_
résulte	résulter	V	_
de	de	P	_
la	le	DET	_
consommation	consommation	NC	_
elle	il	PRO	_
-même	même	ADJ	_
,	,	PONCT	_
et	et	CC	_
c'	ce	CLS	_
est	être	V	_
à	à	P	_
cet	ce	DET	_
examen	examen	NC	_
que	que	PROREL	_
nous	nous	CLS	_
soumettrons	soumettre	V	_
,	,	PONCT	_
dans	dans	P	_
ce	ce	DET	_
chapitre	chapitre	NC	_
,	,	PONCT	_
les	le	DET	_
consommations	consommation	NC	_
improductives	improductif	ADJ	_
,	,	PONCT	_
quelles	il	PROWH	_
qu'	que	PROREL	_
elles	il	CLS	_
soient	être	V	_
,	,	PONCT	_
et	et	CC	_
en	en	P	_
particulier	particulier	NC	_
,	,	PONCT	_
dans	dans	P	_
les	le	DET	_
chapitres	chapitre	NC	_
suivans	suivant	ADJ	_
,	,	PONCT	_
les	le	DET	_
consommations	consommation	NC	_
privées	privé	ADJ	_
et	et	CC	_
les	le	DET	_
consommations	consommation	NC	_
publiques	public	ADJ	_
.	.	PONCT	_
Il	il	CLS	_
ne	ne	ADV	_
s'	se	CLO	_
agit	agir	V	_
plus	plus	ADV	_
que	que	ADV	_
de	de	P	_
comparer	comparer	VINF	_
la	le	DET	_
perte	perte	NC	_
qui	qui	PROREL	_
,	,	PONCT	_
pour	pour	P	_
le	le	DET	_
consommateur	consommateur	NC	_
,	,	PONCT	_
résulte	résulter	V	_
de	de	P	_
sa	son	DET	_
consommation	consommation	NC	_
,	,	PONCT	_
avec	avec	P	_
la	le	DET	_
satisfaction	satisfaction	NC	_
qui	qui	PROREL	_
lui	il	CLO	_
en	en	CLO	_
revient	revenir	V	_
.	.	PONCT	_
Du	de_le	P+D	_
jugement	jugement	NC	_
sin	sin	ADJ	_
ou	ou	CC	_
faux	faux	ADJ	_
qui	qui	PROREL	_
apprécie	apprécier	V	_
cette	ce	DET	_
perte	perte	NC	_
et	et	CC	_
la	il	CLO	_
compare	comparer	V	_
avec	avec	P	_
la	le	DET	_
satisfaction	satisfaction	NC	_
obtenue	obtenir	VPP	_
,	,	PONCT	_
découlent	découler	V	_
les	le	DET	_
consommations	consommation	NC	_
bien	bien	ADV	_
ou	ou	CC	_
mal	mal	ADV	_
entendues	entendre	VPP	_
,	,	PONCT	_
c'est-à-dire	c'est-à-dire	CC	_
,	,	PONCT	_
ce	ce	PRO	_
qui	qui	PROREL	_
,	,	PONCT	_
après	après	P	_
la	le	DET	_
production	production	NC	_
réelle	réel	ADJ	_
des	de_le	P+D	_
richesses	richesse	NC	_
,	,	PONCT	_
influe	influer	V	_
le	le	DET	_
plus	plus	ADV	_
puissamment	puissamment	ADV	_
sur	sur	P	_
le	le	DET	_
bonheur	bonheur	NC	_
ou	ou	CC	_
le	le	DET	_
malheur	malheur	NC	_
des	de_le	P+D	_
familles	famille	NC	_
et	et	CC	_
des	un	DET	_
nations	nation	NC	_
.	.	PONCT	_
Sous	sous	P	_
ce	ce	DET	_
rapport	rapport	NC	_
,	,	PONCT	_
les	le	DET	_
consommations	consommation	NC	_
les	le	DET	_
mieux	mieux	ADV	_
entendues	entendre	VPP	_
seront	être	V	_
:	:	PONCT	_
1	1	X	_
celles	celui	PRO	_
qui	qui	PROREL	_
satisfont	satisfaire	V	_
des	un	DET	_
besoins	besoin	NC	_
réels	réel	ADJ	_
.	.	PONCT	_
par	par	P	_
besoins	besoin	NC	_
réels	réel	ADJ	_
,	,	PONCT	_
j'	je	CLS	_
entends	entendre	V	_
ceux	celui	PRO	_
à	à	P	_
la	le	DET	_
satisfaction	satisfaction	NC	_
desquels	duquel	PROREL	_
tiennent	tenir	V	_
notre	notre	DET	_
existence	existence	NC	_
,	,	PONCT	_
notre	notre	DET	_
santé	santé	NC	_
et	et	CC	_
le	le	DET	_
contentement	contentement	NC	_
de	de	P	_
la	le	DET	_
plupart	plupart	NC	_
des	de_le	P+D	_
hommes	homme	NC	_
:	:	PONCT	_
ils	il	CLS	_
sont	être	V	_
opposés	opposer	VPP	_
à	à	P	_
ceux	celui	PRO	_
qui	qui	PROREL	_
proviennent	provenir	V	_
d'	de	P	_
une	un	DET	_
sensualité	sensualité	NC	_
recherchée	rechercher	VPP	_
,	,	PONCT	_
de	de	P	_
l'	le	DET	_
opinion	opinion	NC	_
et	et	CC	_
du	de_le	P+D	_
caprice	caprice	NC	_
.	.	PONCT	_
Ainsi	ainsi	ADV	_
les	le	DET	_
consommations	consommation	NC	_
d'	de	P	_
une	un	DET	_
nation	nation	NC	_
seront	être	V	_
,	,	PONCT	_
en	en	P	_
général	général	NC	_
,	,	PONCT	_
bien	bien	ADV	_
entendues	entendre	VPP	_
,	,	PONCT	_
si	si	CS	_
l'on	on	CLS	_
y	y	CLO	_
trouve	trouver	V	_
des	un	DET	_
choses	chose	NC	_
commodes	commode	ADJ	_
plutôt	plutôt	ADV	_
que	que	CS	_
splendides	splendide	ADJ	_
:	:	PONCT	_
beaucoup	beaucoup	PRO	_
de	de	P	_
linge	linge	NC	_
et	et	CC	_
peu	peu	ADV	_
de	de	P	_
dentelles	dentelle	NC	_
;	;	PONCT	_
des	un	DET	_
alimens	aliment	NC	_
abondans	abondant	ADJ	_
et	et	CC	_
sains	sain	ADJ	_
,	,	PONCT	_
en	en	P	_
place	place	NC	_
de	de	P	_
ragoûts	ragoût	NC	_
recherchés	rechercher	VPP	_
;	;	PONCT	_
de	un	DET	_
bons	bon	ADJ	_
habits	habit	NC	_
et	et	CC	_
point	point	NC	_
de	de	P	_
broderies	broderie	NC	_
.	.	PONCT	_
Chez	chez	P	_
une	un	DET	_
telle	tel	ADJ	_
nation	nation	NC	_
,	,	PONCT	_
les	le	DET	_
établissemens	établissement	NC	_
publics	public	ADJ	_
auront	avoir	V	_
peu	peu	ADV	_
de	un	DET	_
faste	faste	NC	_
et	et	CC	_
beaucoup	beaucoup	PRO	_
d'	de	P	_
utilité	utilité	NC	_
;	;	PONCT	_
les	le	DET	_
indigens	indigent	NC	_
n'	ne	ADV	_
y	y	CLO	_
verront	voir	V	_
pas	pas	ADV	_
des	un	DET	_
hôpitaux	hôpital	NC	_
somptueux	somptueux	ADJ	_
,	,	PONCT	_
mais	mais	CC	_
ils	il	CLS	_
y	y	CLO	_
trouveront	trouver	V	_
des	un	DET	_
secours	secours	NC	_
assurés	assuré	ADJ	_
;	;	PONCT	_
les	le	DET	_
routes	route	NC	_
ne	ne	ADV	_
seront	être	V	_
pas	pas	ADV	_
deux	deux	DET	_
fois	fois	NC	_
trop	trop	ADV	_
larges	large	ADJ	_
,	,	PONCT	_
mais	mais	CC	_
les	le	DET	_
auberges	auberge	NC	_
seront	être	V	_
bien	bien	ADV	_
tenues	tenir	VPP	_
;	;	PONCT	_
les	le	DET	_
villes	ville	NC	_
n'	ne	ADV	_
offriront	offrir	V	_
peut-être	peut-être	ADV	_
pas	pas	ADV	_
de	un	DET	_
si	si	ADV	_
beaux	beau	ADJ	_
palais	palais	NC	_
,	,	PONCT	_
mais	mais	CC	_
on	on	CLS	_
y	y	CLO	_
marchera	marcher	V	_
en	en	P	_
sûreté	sûreté	NC	_
sur	sur	P	_
des	un	DET	_
trottoirs	trottoir	NC	_
.	.	PONCT	_
Le	le	DET	_
luxe	luxe	NC	_
d'	de	P	_
ostentation	ostentation	NC	_
ne	ne	ADV	_
procure	procurer	V	_
qu'	qu'	ADV	_
une	un	DET	_
satisfaction	satisfaction	NC	_
creuse	creux	ADJ	_
;	;	PONCT	_
le	le	DET	_
luxe	luxe	NC	_
de	de	P	_
commodité	commodité	NC	_
,	,	PONCT	_
si	si	CS	_
je	je	CLS	_
peux	pouvoir	V	_
m'	je	CLO	_
exprimer	exprimer	VINF	_
ainsi	ainsi	ADV	_
,	,	PONCT	_
procure	procurer	V	_
une	un	DET	_
satisfaction	satisfaction	NC	_
réelle	réel	ADJ	_
.	.	PONCT	_
Ce	ce	DET	_
dernier	dernier	ADJ	_
est	être	V	_
moins	moins	ADV	_
cher	cher	ADJ	_
,	,	PONCT	_
et	et	CC	_
par	par	P	_
conséquent	conséquent	NC	_
il	il	CLS	_
consomme	consommer	V	_
moins	moins	ADV	_
.	.	PONCT	_
L'	le	DET	_
autre	autre	NC	_
ne	ne	ADV	_
connaît	connaître	V	_
point	point	ADV	_
de	de	P	_
bornes	borne	NC	_
;	;	PONCT	_
il	il	CLS	_
s'	se	CLO	_
accroît	accroître	V	_
chez	chez	P	_
un	un	DET	_
particulier	particulier	NC	_
sans	sans	P	_
autre	autre	ADJ	_
motif	motif	NC	_
,	,	PONCT	_
sinon	sinon	P	_
qu'	qu'	ADV	_
il	il	CLS	_
s'	se	CLO	_
accroît	accroître	V	_
chez	chez	P	_
un	un	DET	_
autre	autre	NC	_
;	;	PONCT	_
il	il	CLS	_
peut	pouvoir	V	_
aller	aller	VINF	_
ainsi	ainsi	ADV	_
progressivement	progressivement	ADV	_
à	à	P	_
l'	le	DET	_
infini	infini	NC	_
.	.	PONCT	_
"	"	PONCT	_
l'	le	DET	_
orgueil	orgueil	NC	_
,	,	PONCT	_
a	avoir	V	_
dit	dire	VPP	_
Franklin	Franklin	NP	_
,	,	PONCT	_
est	être	V	_
un	un	DET	_
mendiant	mendiant	NC	_
qui	qui	PROREL	_
crie	crier	V	_
aussi	aussi	ADV	_
haut	haut	ADJ	_
que	que	CS	_
le	le	DET	_
besoin	besoin	NC	_
,	,	PONCT	_
mais	mais	CC	_
qui	qui	PROREL	_
est	être	V	_
infiniment	infiniment	ADV	_
plus	plus	ADV	_
insatiable	insatiable	ADJ	_
.	.	PONCT	_
"	"	PONCT	_
satisfaction	satisfaction	NC	_
pour	pour	P	_
satisfaction	satisfaction	NC	_
,	,	PONCT	_
la	le	DET	_
société	société	NC	_
,	,	PONCT	_
considérée	considérer	VPP	_
en	en	P	_
masse	masse	NC	_
,	,	PONCT	_
trouve	trouver	V	_
mieux	mieux	ADV	_
son	son	DET	_
compte	compte	NC	_
à	à	P	_
celle	celui	PRO	_
qui	qui	PROREL	_
pourvoit	pourvoir	V	_
à	à	P	_
des	un	DET	_
besoins	besoin	NC	_
réels	réel	ADJ	_
,	,	PONCT	_
qu'	que	CS	_
à	à	P	_
celle	celui	PRO	_
qui	qui	PROREL	_
contente	contenter	V	_
des	un	DET	_
besoins	besoin	NC	_
factices	factice	ADJ	_
.	.	PONCT	_
Que	que	CS	_
les	le	DET	_
besoins	besoin	NC	_
d'	de	P	_
un	un	DET	_
riche	riche	NC	_
fassent	faire	V	_
produire	produire	VINF	_
et	et	CC	_
consommer	consommer	VINF	_
des	un	DET	_
parfums	parfum	NC	_
exquis	exquis	ADJ	_
,	,	PONCT	_
et	et	CC	_
que	que	CS	_
les	le	DET	_
besoins	besoin	NC	_
d'	de	P	_
un	un	DET	_
pauvre	pauvre	NC	_
fassent	faire	V	_
produire	produire	VINF	_
un	un	DET	_
habit	habit	NC	_
chaud	chaud	ADJ	_
dans	dans	P	_
une	un	DET	_
saison	saison	NC	_
rigoureuse	rigoureux	ADJ	_
:	:	PONCT	_
dans	dans	P	_
l'	le	DET	_
un	un	NC	_
et	et	CC	_
l'	le	DET	_
autre	autre	ADJ	_
cas	cas	NC	_
,	,	PONCT	_
des	un	DET	_
besoins	besoin	NC	_
auront	avoir	V	_
provoqué	provoquer	VPP	_
la	le	DET	_
production	production	NC	_
et	et	CC	_
la	le	DET	_
consommation	consommation	NC	_
de	de	P	_
deux	deux	DET	_
richesses	richesse	NC	_
qu'	que	PROREL	_
on	on	CLS	_
peut	pouvoir	V	_
supposer	supposer	VINF	_
égales	égal	ADJ	_
;	;	PONCT	_
mais	mais	CC	_
dans	dans	P	_
le	le	DET	_
premier	premier	ADJ	_
cas	cas	NC	_
,	,	PONCT	_
la	le	DET	_
société	société	NC	_
aura	avoir	V	_
obtenu	obtenir	VPP	_
en	en	P	_
échange	échange	NC	_
un	un	DET	_
plaisir	plaisir	NC	_
futile	futile	ADJ	_
,	,	PONCT	_
court	court	ADJ	_
,	,	PONCT	_
à	à	P	_
peine	peine	NC	_
senti	sentir	VPP	_
;	;	PONCT	_
et	et	CC	_
dans	dans	P	_
le	le	DET	_
second	second	NC	_
,	,	PONCT	_
un	un	DET	_
bien-être	bien-être	NC	_
solide	solide	ADJ	_
,	,	PONCT	_
durable	durable	ADJ	_
,	,	PONCT	_
précieux	précieux	ADJ	_
.	.	PONCT	_
2	2	X	_
les	le	DET	_
consommations	consommation	NC	_
lentes	lent	ADJ	_
plutôt	plutôt	ADV	_
que	que	CS	_
les	le	DET	_
consommations	consommation	NC	_
rapides	rapide	ADJ	_
,	,	PONCT	_
et	et	CC	_
celles	celui	PRO	_
qui	qui	PROREL	_
choisissent	choisir	V	_
de	de	P	_
préférence	préférence	NC	_
les	le	DET	_
produits	produit	NC	_
de	de	P	_
la	le	DET	_
meilleure	meilleur	ADJ	_
qualité	qualité	NC	_
.	.	PONCT	_
une	un	DET	_
nation	nation	NC	_
et	et	CC	_
des	un	DET	_
particuliers	particulier	NC	_
feront	faire	V	_
preuve	preuve	NC	_
de	de	P	_
sagesse	sagesse	NC	_
,	,	PONCT	_
s'	si	CS	_
ils	il	CLS	_
recherchent	rechercher	V	_
principalement	principalement	ADV	_
les	le	DET	_
objets	objet	NC	_
dont	dont	PROREL	_
la	le	DET	_
consommation	consommation	NC	_
est	être	V	_
lente	lent	ADJ	_
et	et	CC	_
l'	le	DET	_
usage	usage	NC	_
fréquent	fréquent	ADJ	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
par	par	P	_
cette	ce	DET	_
raison	raison	NC	_
qu'	que	PROREL	_
ils	il	CLS	_
auront	avoir	V	_
un	un	DET	_
logement	logement	NC	_
et	et	CC	_
des	un	DET	_
ameublemens	ameublement	NC	_
commodes	commode	ADJ	_
et	et	CC	_
propres	propre	ADJ	_
;	;	PONCT	_
car	car	CC	_
il	il	CLS	_
est	être	V	_
peu	peu	ADV	_
de	de	P	_
choses	chose	NC	_
qui	qui	PROREL	_
se	se	CLO	_
consomment	consommer	V	_
plus	plus	ADV	_
lentement	lentement	ADV	_
qu'	que	CS	_
une	un	DET	_
maison	maison	NC	_
,	,	PONCT	_
ni	ni	CC	_
dont	dont	PROREL	_
on	on	CLS	_
fasse	faire	V	_
un	un	DET	_
usage	usage	NC	_
plus	plus	ADV	_
fréquent	fréquent	ADJ	_
,	,	PONCT	_
puisqu'	puisque	CS	_
on	on	CLS	_
y	y	CLO	_
passe	passer	V	_
la	le	DET	_
majeure	majeure	NC	_
partie	partie	NC	_
de	de	P	_
sa	son	DET	_
vie	vie	NC	_
.	.	PONCT	_
Leurs	leur	DET	_
modes	mode	NC	_
ne	ne	ADV	_
seront	être	V	_
pas	pas	ADV	_
très	très	ADV	_
-	-	PONCT	_
inconstantes	inconstant	ADJ	_
;	;	PONCT	_
la	le	DET	_
mode	mode	NC	_
a	avoir	V	_
le	le	DET	_
privilége	privilège	NC	_
d'	de	P	_
user	user	VINF	_
les	le	DET	_
choses	chose	NC	_
avant	avant	P	_
qu'	que	CS	_
elles	il	CLS	_
aient	avoir	V	_
perdu	perdre	VPP	_
leur	leur	DET	_
utilité	utilité	NC	_
,	,	PONCT	_
souvent	souvent	ADV	_
même	même	ADV	_
avant	avant	P	_
qu'	que	CS	_
elles	il	CLS	_
aient	avoir	V	_
perdu	perdre	VPP	_
leur	leur	DET	_
fraîcheur	fraîcheur	NC	_
:	:	PONCT	_
elle	il	CLS	_
multiplie	multiplier	V	_
les	le	DET	_
consommations	consommation	NC	_
,	,	PONCT	_
et	et	CC	_
condamne	condamner	V	_
ce	ce	PRO	_
qui	qui	PROREL	_
est	être	V	_
encore	encore	ADV	_
excellent	excellent	ADJ	_
,	,	PONCT	_
commode	commode	ADJ	_
et	et	CC	_
joli	joli	ADJ	_
,	,	PONCT	_
à	à	P	_
n'	ne	ADV	_
être	être	VINF	_
plus	plus	ADV	_
bon	bon	ADJ	_
à	à	P	_
rien	rien	PRO	_
.	.	PONCT	_
Ainsi	ainsi	ADV	_
la	le	DET	_
rapide	rapide	ADJ	_
succession	succession	NC	_
des	de_le	P+D	_
modes	mode	NC	_
appauvrit	appauvrir	V	_
un	un	DET	_
état	état	NC	_
de	de	P	_
ce	ce	PRO	_
qu'	que	PROREL	_
elle	il	CLS	_
consomme	consommer	V	_
et	et	CC	_
de	de	P	_
ce	ce	PRO	_
qu'	que	PROREL	_
elle	il	CLS	_
ne	ne	ADV	_
consomme	consommer	V	_
pas	pas	ADV	_
.	.	PONCT	_
Il	il	CLS	_
vaut	valoir	V	_
mieux	mieux	ADV	_
consommer	consommer	VINF	_
les	le	DET	_
choses	chose	NC	_
de	de	P	_
bonne	bon	ADJ	_
qualité	qualité	NC	_
,	,	PONCT	_
quoique	quoique	ADV	_
plus	plus	ADV	_
chères	cher	ADJ	_
;	;	PONCT	_
en	en	CLO	_
voici	voici	V	_
la	le	DET	_
raison	raison	NC	_
:	:	PONCT	_
dans	dans	P	_
toute	tout	DET	_
espèce	espèce	NC	_
de	de	P	_
fabrication	fabrication	NC	_
,	,	PONCT	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
certains	certain	DET	_
frais	frais	NC	_
qui	qui	PROREL	_
sont	être	V	_
les	le	DET	_
mêmes	même	NC	_
et	et	CC	_
qu'	que	PROREL	_
on	on	CLS	_
paie	payer	V	_
également	également	ADV	_
,	,	PONCT	_
que	que	CS	_
le	le	DET	_
produit	produit	NC	_
soit	être	V	_
bon	bon	ADJ	_
ou	ou	CC	_
bien	bien	ADV	_
qu'	que	CS	_
il	il	CLS	_
soit	être	V	_
mauvais	mauvais	ADJ	_
:	:	PONCT	_
une	un	DET	_
toile	toile	NC	_
faite	faire	VPP	_
avec	avec	P	_
de	un	DET	_
mauvais	mauvais	ADJ	_
lin	lin	NC	_
a	avoir	V	_
exigé	exiger	VPP	_
,	,	PONCT	_
de	de	P	_
la	le	DET	_
part	part	NC	_
du	de_le	P+D	_
tisserand	tisserand	NC	_
,	,	PONCT	_
du	de_le	P+D	_
marchand	marchand	NC	_
en	en	P	_
gros	gros	NC	_
,	,	PONCT	_
de	de	P	_
l'	le	DET	_
emballeur	emballeur	NC	_
,	,	PONCT	_
du	de_le	P+D	_
voiturier	voiturier	NC	_
,	,	PONCT	_
du	de_le	P+D	_
marchand	marchand	NC	_
en	en	P	_
détail	détail	NC	_
,	,	PONCT	_
un	un	DET	_
travail	travail	NC	_
précisément	précisément	ADV	_
égal	égal	ADJ	_
à	à	P	_
ce	ce	PRO	_
qu'	que	PROREL	_
aurait	avoir	V	_
exigé	exiger	VPP	_
,	,	PONCT	_
pour	pour	P	_
parvenir	parvenir	VINF	_
au	à_le	P+D	_
consommateur	consommateur	NC	_
,	,	PONCT	_
une	un	DET	_
toile	toile	NC	_
excellente	excellent	ADJ	_
.	.	PONCT	_
L'	le	DET	_
économie	économie	NC	_
que	que	PROREL	_
je	je	CLS	_
fais	faire	V	_
en	en	P	_
achetant	acheter	VPR	_
une	un	DET	_
médiocre	médiocre	ADJ	_
qualité	qualité	NC	_
,	,	PONCT	_
ne	ne	ADV	_
porte	porter	V	_
donc	donc	ADV	_
point	point	ADV	_
sur	sur	P	_
le	le	DET	_
prix	prix	NC	_
de	de	P	_
ces	ce	DET	_
divers	divers	ADJ	_
travaux	travail	NC	_
,	,	PONCT	_
qu'	que	CS	_
il	il	CLS	_
a	avoir	V	_
toujours	toujours	ADV	_
fallu	falloir	VPP	_
payer	payer	VINF	_
selon	selon	P	_
leur	leur	DET	_
entière	entier	ADJ	_
valeur	valeur	NC	_
,	,	PONCT	_
mais	mais	CC	_
sur	sur	P	_
le	le	DET	_
prix	prix	NC	_
de	de	P	_
la	le	DET	_
matière	matière	NC	_
première	premier	ADJ	_
seule	seul	ADJ	_
;	;	PONCT	_
et	et	CC	_
néanoins	néanoins	NC	_
,	,	PONCT	_
ces	ce	DET	_
différens	différent	ADJ	_
travaux	travail	NC	_
,	,	PONCT	_
payés	payer	VPP	_
aussi	aussi	ADV	_
chèrement	chèrement	ADV	_
,	,	PONCT	_
sont	être	V	_
plus	plus	ADV	_
vite	vite	ADV	_
consommés	consommer	VPP	_
si	si	CS	_
la	le	DET	_
toile	toile	NC	_
est	être	V	_
mauvaise	mauvais	ADJ	_
que	que	ADV	_
si	si	CS	_
elle	il	CLS	_
est	être	V	_
bonne	bon	ADJ	_
.	.	PONCT	_
Comme	comme	CS	_
ce	ce	DET	_
raisonnement	raisonnement	NC	_
peut	pouvoir	V	_
s'	se	CLO	_
appliquer	appliquer	VINF	_
à	à	P	_
tous	tout	ADJ	_
les	le	DET	_
genres	genre	NC	_
de	de	P	_
fabrication	fabrication	NC	_
;	;	PONCT	_
comme	comme	P	_
dans	dans	P	_
tous	tous	PRO	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
des	un	DET	_
services	service	NC	_
qu'	que	PROREL	_
il	il	CLS	_
faut	falloir	V	_
payer	payer	VINF	_
sur	sur	P	_
le	le	DET	_
même	même	ADJ	_
pied	pied	NC	_
,	,	PONCT	_
quelle	il	PROWH	_
que	que	PROREL	_
soit	être	V	_
la	le	DET	_
qualité	qualité	NC	_
,	,	PONCT	_
et	et	CC	_
comme	comme	P	_
ces	ce	DET	_
services	service	NC	_
font	faire	V	_
plus	plus	ADV	_
de	de	P	_
profit	profit	NC	_
dans	dans	P	_
les	le	DET	_
bonnes	bon	ADJ	_
qualités	qualité	NC	_
que	que	CS	_
dans	dans	P	_
les	le	DET	_
mauvaises	mauvaise	NC	_
,	,	PONCT	_
il	il	CLS	_
convient	convenir	V	_
donc	donc	ADV	_
à	à	P	_
une	un	DET	_
nation	nation	NC	_
en	en	P	_
général	général	NC	_
de	de	P	_
consommer	consommer	VINF	_
principalement	principalement	ADV	_
des	un	DET	_
premières	première	NC	_
.	.	PONCT	_
Pour	pour	P	_
y	y	CLO	_
parvenir	parvenir	VINF	_
,	,	PONCT	_
il	il	CLS	_
faut	falloir	V	_
qu'	que	CS	_
elle	il	CLS	_
ait	avoir	V	_
le	le	DET	_
goût	goût	NC	_
de	de	P	_
ce	ce	PRO	_
qui	qui	PROREL	_
est	être	V	_
beau	beau	ADJ	_
est	être	V	_
bon	bon	ADJ	_
,	,	PONCT	_
et	et	CC	_
qu'	que	CS	_
elle	il	CLS	_
sache	savoir	V	_
s'	se	CLO	_
y	y	CLO	_
connaître	connaître	VINF	_
:	:	PONCT	_
c'	ce	CLS	_
est	être	V	_
encore	encore	ADV	_
un	un	DET	_
cas	cas	NC	_
où	où	PROREL	_
les	le	DET	_
lumières	lumière	NC	_
sont	être	V	_
favorables	favorable	ADJ	_
à	à	P	_
la	le	DET	_
prospérité	prospérité	NC	_
d'	de	P	_
un	un	DET	_
état	état	NC	_
;	;	PONCT	_
il	il	CLS	_
faut	falloir	V	_
surtout	surtout	ADV	_
que	que	CS	_
la	le	DET	_
généralité	généralité	NC	_
de	de	P	_
la	le	DET	_
nation	nation	NC	_
ne	ne	ADV	_
soit	être	V	_
pas	pas	ADV	_
tellement	tellement	ADV	_
misérable	misérable	ADJ	_
,	,	PONCT	_
qu'	que	CS	_
elle	il	CLS	_
se	se	CLO	_
trouve	trouver	V	_
toujours	toujours	ADV	_
contrainte	contraindre	VPP	_
d'	de	P	_
acheter	acheter	VINF	_
au	à_le	P+D	_
meilleur	meilleur	ADJ	_
marché	marché	NC	_
,	,	PONCT	_
quoiqu'	quoique	CS	_
en	en	P	_
dernier	dernier	ADJ	_
résultat	résulter	V	_
,	,	PONCT	_
les	le	DET	_
choses	chose	NC	_
ainsi	ainsi	ADV	_
achetées	acheter	VPP	_
lui	il	CLO	_
reviennent	revenir	V	_
plus	plus	ADV	_
cher	cher	ADJ	_
.	.	PONCT	_
On	on	CLS	_
sent	sentir	V	_
que	que	CS	_
les	le	DET	_
réglemens	règlement	NC	_
par	par	P	_
lesquels	lequel	PROREL	_
l'	le	DET	_
autorité	autorité	NC	_
publique	public	ADJ	_
se	se	CLO	_
mêle	mêler	V	_
des	un	DET	_
détails	détail	NC	_
de	de	P	_
la	le	DET	_
fabrication	fabrication	NC	_
(	(	PONCT	_
en	en	P	_
supposant	supposer	VPR	_
qu'	que	CS	_
ils	il	CLS	_
réussissent	réussir	V	_
à	à	P	_
faire	faire	VINF	_
fabriquer	fabriquer	VINF	_
des	un	DET	_
marchandises	marchandise	NC	_
de	de	P	_
meilleure	meilleur	ADJ	_
qualité	qualité	NC	_
,	,	PONCT	_
ce	ce	PRO	_
qui	qui	PROREL	_
est	être	V	_
fort	fort	ADV	_
douteux	douteux	ADJ	_
)	)	PONCT	_
,	,	PONCT	_
sont	être	V	_
insuffisans	insuffisant	ADJ	_
pour	pour	P	_
les	il	CLO	_
faire	faire	VINF	_
consommer	consommer	VINF	_
;	;	PONCT	_
ils	il	CLS	_
ne	ne	ADV	_
donnent	donner	V	_
pas	pas	ADV	_
au	à_le	P+D	_
consommateur	consommateur	NC	_
le	le	DET	_
goût	goût	NC	_
des	de_le	P+D	_
bonnes	bon	ADJ	_
choses	chose	NC	_
et	et	CC	_
les	le	DET	_
moyens	moyen	NC	_
de	de	P	_
les	il	CLO	_
acquérir	acquérir	VINF	_
.	.	PONCT	_
La	le	DET	_
difficulté	difficulté	NC	_
se	se	CLO	_
rencontre	rencontrer	V	_
ici	ici	ADV	_
,	,	PONCT	_
non	non	ADV	_
du	de_le	P+D	_
côté	côté	NC	_
du	de_le	P+D	_
producteur	producteur	NC	_
,	,	PONCT	_
mais	mais	CC	_
du	de_le	P+D	_
côté	côté	NC	_
du	de_le	P+D	_
consommateur	consommateur	NC	_
.	.	PONCT	_
Qu'	que	CS	_
on	on	CLS	_
me	je	CLO	_
trouve	trouver	V	_
des	un	DET	_
consommateurs	consommateur	NC	_
qui	qui	PROREL	_
veuillent	vouloir	V	_
et	et	CC	_
