notice	notice	NC	_
,	,	PONCT	_
est	être	V	_
son	son	DET	_
océan	océan	NC	_
,	,	PONCT	_
sa	son	DET	_
proie	proie	NC	_
,	,	PONCT	_
sa	son	DET	_
gloire	gloire	NC	_
,	,	PONCT	_
et	et	CC	_
que	que	CS	_
les	le	DET	_
quatre	quatre	ADJ	_
horizons	horizon	NC	_
seraient	être	V	_
pour	pour	P	_
lui	il	PRO	_
un	un	DET	_
vêtement	vêtement	NC	_
trop	trop	ADV	_
étroit	étroit	ADJ	_
"	"	PONCT	_
.	.	PONCT	_
Quoi	quoi	PROWH	_
qu'	que	PROREL	_
il	il	CLS	_
en	en	CLO	_
fût	être	V	_
,	,	PONCT	_
Des	de_le	P+D	_
Esseintes	Esseintes	NP	_
se	se	CLO	_
sentait	sentir	V	_
attiré	attirer	VPP	_
par	par	P	_
cet	ce	DET	_
esprit	esprit	NC	_
mal	mal	ADV	_
équilibré	équilibrer	VPP	_
,	,	PONCT	_
mais	mais	CC	_
subtil	subtil	ADJ	_
;	;	PONCT	_
la	le	DET	_
fusion	fusion	NC	_
n'	ne	ADV	_
avait	avoir	V	_
pu	pouvoir	VPP	_
s'	se	CLO	_
accomplir	accomplir	VINF	_
entre	entre	P	_
l'	le	DET	_
adroit	adroit	NC	_
psychologue	psychologue	ADJ	_
et	et	CC	_
le	le	DET	_
pieux	pieu	NC	_
cuistre	cuistre	ADJ	_
,	,	PONCT	_
et	et	CC	_
ces	ce	DET	_
cahots	cahot	NC	_
,	,	PONCT	_
ces	ce	DET	_
incohérences	incohérence	NC	_
mêmes	même	ADJ	_
constituaient	constituer	V	_
la	le	DET	_
personnalité	personnalité	NC	_
de	de	P	_
cet	ce	DET	_
homme	homme	NC	_
.	.	PONCT	_
Avec	avec	P	_
lui	il	PRO	_
,	,	PONCT	_
s'	se	CLO	_
était	être	V	_
recruté	recruter	VPP	_
le	le	DET	_
petit	petit	ADJ	_
groupe	groupe	NC	_
des	de_le	P+D	_
écrivains	écrivain	NC	_
qui	qui	PROREL	_
travaillaient	travailler	V	_
sur	sur	P	_
le	le	DET	_
front	front	NC	_
de	de	P	_
bandière	bandière	NC	_
du	de_le	P+D	_
camp	camp	NC	_
clérical	clérical	ADJ	_
.	.	PONCT	_
Ils	il	CLS	_
n'	ne	ADV	_
appartenaient	appartenir	V	_
pas	pas	ADV	_
au	à_le	P+D	_
gros	gros	NC	_
de	de	P	_
l'	le	DET	_
armée	armée	NC	_
,	,	PONCT	_
étaient	être	V	_
,	,	PONCT	_
à	à	P	_
proprement	proprement	ADV	_
parler	parler	VINF	_
,	,	PONCT	_
les	le	DET	_
batteurs	batteur	NC	_
d'	de	P	_
estrade	estrade	NC	_
d'	de	P	_
une	un	DET	_
religion	religion	NC	_
qui	qui	PROREL	_
se	se	CLO	_
défiait	défier	V	_
des	un	DET	_
gens	gens	NC	_
de	de	P	_
talent	talent	NC	_
,	,	PONCT	_
tels	tel	ADJ	_
que	que	CS	_
Veuillot	Veuillot	NP	_
,	,	PONCT	_
tels	tel	ADJ	_
que	que	CS	_
Hello	Hello	NP	_
,	,	PONCT	_
parce_qu'	parce_que	CS	_
ils	il	CLS	_
ne	ne	ADV	_
lui	il	CLO	_
semblaient	sembler	V	_
encore	encore	ADV	_
ni	ni	CC	_
assez	assez	ADV	_
asservis	asservir	VPP	_
ni	ni	CC	_
assez	assez	ADV	_
plats	plat	ADJ	_
;	;	PONCT	_
au	à_le	P+D	_
fond	fond	NC	_
,	,	PONCT	_
il	il	CLS	_
lui	il	CLO	_
fallait	falloir	V	_
des	un	DET	_
soldats	soldat	NC	_
qui	qui	PROREL	_
ne	ne	ADV	_
raisonnassent	raisonner	V	_
point	point	ADV	_
,	,	PONCT	_
des	un	DET	_
troupes	troupe	NC	_
de	de	P	_
ces	ce	DET	_
combattants	combattant	NC	_
aveugles	aveugle	ADJ	_
,	,	PONCT	_
de	de	P	_
ces	ce	DET	_
médiocres	médiocre	NC	_
dont	dont	PROREL	_
Hello	Hello	NP	_
parlait	parler	V	_
avec	avec	P	_
la	le	DET	_
rage	rage	NC	_
d'	de	P	_
un	un	DET	_
homme	homme	NC	_
qui	qui	PROREL	_
a	avoir	V	_
subi	subir	VPP	_
leur	leur	DET	_
joug	joug	NC	_
;	;	PONCT	_
aussi	aussi	ADV	_
le	le	DET	_
catholicisme	catholicisme	NC	_
s'	se	CLO	_
était	être	V	_
-il	il	CLS	_
empressé	empresser	VPP	_
d'	de	P	_
écarter	écarter	VINF	_
de	de	P	_
ses	son	DET	_
feuilles	feuille	NC	_
l'	le	DET	_
un	un	NC	_
de	de	P	_
ses	son	DET	_
partisans	partisan	NC	_
,	,	PONCT	_
un	un	DET	_
pamphlétaire	pamphlétaire	NC	_
enragé	enragé	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
écrivait	écrire	V	_
une	un	DET	_
langue	langue	NC	_
tout	tout	ADV	_
à	à	P	_
la	le	DET	_
fois	fois	NC	_
exaspérée	exaspérer	VPP	_
et	et	CC	_
précieuse	précieux	ADJ	_
,	,	PONCT	_
coquebine	coquebin	ADJ	_
et	et	CC	_
farouche	farouche	ADJ	_
,	,	PONCT	_
Léon	Léon	NP	_
Bloy	Bloy	NP	_
,	,	PONCT	_
et	et	CC	_
avait	avoir	V	_
-il	il	CLS	_
jeté	jeter	VPP	_
à	à	P	_
la	le	DET	_
porte	porte	NC	_
de	de	P	_
ses	son	DET	_
librairies	librairie	NC	_
comme	comme	P	_
un	un	DET	_
pestiféré	pestiféré	NC	_
et	et	CC	_
comme	comme	P	_
un	un	DET	_
malpropre	malpropre	NC	_
,	,	PONCT	_
un	un	DET	_
autre	autre	ADJ	_
écrivain	écrivain	NC	_
qui	qui	PROREL	_
s'	se	CLO	_
était	être	V	_
pourtant	pourtant	ADV	_
égosillé	égosiller	VPP	_
à	à	P	_
célébrer	célébrer	VINF	_
ses	son	DET	_
louanges	louange	NC	_
,	,	PONCT	_
Barbey	Barbey	NP	_
D'	de	P	_
Aurévilly	Aurévilly	NP	_
.	.	PONCT	_
Il	il	CLS	_
est	être	V	_
vrai	vrai	ADJ	_
que	que	CS	_
celui	celui	PRO	_
-là	là	ADV	_
était	être	V	_
par	par	P	_
trop	trop	ADV	_
compromettant	compromettant	ADJ	_
et	et	CC	_
par	par	P	_
trop	trop	ADV	_
peu	peu	ADV	_
docile	docile	ADJ	_
;	;	PONCT	_
les	le	DET	_
autres	autre	NC	_
courbaient	courber	V	_
,	,	PONCT	_
en	en	P	_
somme	somme	NC	_
,	,	PONCT	_
la	le	DET	_
tête	tête	NC	_
sous	sous	P	_
les	le	DET	_
semonces	semonce	NC	_
,	,	PONCT	_
et	et	CC	_
rentraient	rentrer	V	_
dans	dans	P	_
le	le	DET	_
rang	rang	NC	_
;	;	PONCT	_
lui	il	PRO	_
,	,	PONCT	_
était	être	V	_
l'	le	DET	_
enfant	enfant	NC	_
terrible	terrible	ADJ	_
et	et	CC	_
non	non	ADV	_
reconnu	reconnaître	VPP	_
du	de_le	P+D	_
parti	parti	NC	_
;	;	PONCT	_
il	il	CLS	_
courait	courir	V	_
littérairement	littérairement	ADV	_
la	le	DET	_
fille	fille	NC	_
,	,	PONCT	_
qu'	que	CS	_
il	il	CLS	_
amenait	amener	V	_
toute	tout	ADV	_
dépoitraillée	dépoitrailler	VPP	_
dans	dans	P	_
le	le	DET	_
sanctuaire	sanctuaire	NC	_
.	.	PONCT	_
Il	il	CLS	_
fallait	falloir	V	_
même	même	ADV	_
cet	ce	DET	_
immense	immense	ADJ	_
mépris	mépris	NC	_
dont	dont	PROREL	_
le	le	DET	_
catholicisme	catholicisme	NC	_
couvre	couvrir	V	_
le	le	DET	_
talent	talent	NC	_
,	,	PONCT	_
pour	pour	P	_
qu'	que	CS	_
une	un	DET	_
excommunication	excommunication	NC	_
en	en	P	_
bonne	bon	ADJ	_
et	et	CC	_
due	dû	ADJ	_
forme	forme	NC	_
n'	ne	ADV	_
eût	avoir	V	_
point	point	ADV	_
mis	mettre	VPP	_
hors	hors	P	_
la	le	DET	_
loi	loi	NC	_
cet	ce	DET	_
étrange	étrange	ADJ	_
serviteur	serviteur	NC	_
qui	qui	PROREL	_
,	,	PONCT	_
sous	sous	P	_
prétexte	prétexte	NC	_
d'	de	P	_
honorer	honorer	VINF	_
ses	son	DET	_
maîtres	maître	NC	_
,	,	PONCT	_
cassait	casser	V	_
les	le	DET	_
vitres	vitre	NC	_
de	de	P	_
la	le	DET	_
chapelle	chapelle	NC	_
,	,	PONCT	_
jonglait	jongler	V	_
avec	avec	P	_
les	le	DET	_
saints	saint	NC	_
ciboires	ciboire	NC	_
,	,	PONCT	_
exécutait	exécuter	V	_
des	un	DET	_
danses	danse	NC	_
de	de	P	_
caractère	caractère	NC	_
autour	autour	ADV	_
du	de_le	P+D	_
tabernacle	tabernacle	NC	_
.	.	PONCT	_
Deux	deux	DET	_
ouvrages	ouvrage	NC	_
de	de	P	_
Barbey	Barbey	NP	_
D'	de	P	_
Aurévilly	Aurévilly	NP	_
attisaient	attiser	V	_
spécialement	spécialement	ADV	_
Des	de_le	P+D	_
Esseintes	Esseintes	NP	_
,	,	PONCT	_
le	le	DET	_
prêtre	prêtre	NC	_
marié	marié	ADJ	_
et	et	CC	_
les	le	DET	_
diaboliques	diaboliques	NC	_
.	.	PONCT	_
d'	un	DET	_
autres	autre	NC	_
,	,	PONCT	_
tels	tel	ADJ	_
que	que	CS	_
l'	le	DET	_
ensorcelé	ensorcelé	NC	_
,	,	PONCT	_
le	le	DET	_
chevalier	chevalier	NC	_
des	de_le	P+D	_
touches	touche	NC	_
,	,	PONCT	_
une	un	DET	_
vieille	vieux	ADJ	_
maîtresse	maîtresse	NC	_
,	,	PONCT	_
étaient	être	V	_
certainement	certainement	ADV	_
plus	plus	ADV	_
pondérés	pondéré	ADJ	_
et	et	CC	_
plus	plus	ADV	_
complets	complet	ADJ	_
,	,	PONCT	_
mais	mais	CC	_
ils	il	CLS	_
laissaient	laisser	V	_
plus	plus	ADV	_
froid	froid	ADJ	_
Des	de_le	P+D	_
Esseintes	Esseintes	NP	_
qui	qui	PROREL	_
ne	ne	ADV	_
s'	se	CLO	_
intéressait	intéresser	V	_
réellement	réellement	ADV	_
qu'	qu'	ADV	_
aux	à_le	P+D	_
oeuvres	œuvre	NC	_
mal	mal	ADV	_
portantes	portant	ADJ	_
,	,	PONCT	_
minées	miner	VPP	_
et	et	CC	_
irritées	irriter	VPP	_
par	par	P	_
par	par	P	_
la	le	DET	_
fièvre	fièvre	NC	_
.	.	PONCT	_
Avec	avec	P	_
ces	ce	DET	_
volumes	volume	NC	_
presque	presque	ADV	_
sains	sain	ADJ	_
,	,	PONCT	_
Barbey	Barbey	NP	_
d'	de	P	_
Aurévilly	Aurévilly	NP	_
avait	avoir	V	_
constamment	constamment	ADV	_
louvoyé	louvoyer	VPP	_
entre	entre	P	_
ces	ce	DET	_
deux	deux	ADJ	_
fossés	fossé	NC	_
de	de	P	_
la	le	DET	_
religion	religion	NC	_
catholique	catholique	ADJ	_
qui	qui	PROREL	_
arrivent	arriver	V	_
à	à	P	_
se	se	CLO	_
joindre	joindre	VINF	_
:	:	PONCT	_
le	le	DET	_
mysticisme	mysticisme	NC	_
et	et	CC	_
le	le	DET	_
sadisme	sadisme	NC	_
.	.	PONCT	_
Dans	dans	P	_
ces	ce	DET	_
deux	deux	ADJ	_
livres	livre	NC	_
que	que	PROREL	_
feuilletait	feuilleter	V	_
Des	de_le	P+D	_
Esseintes	Esseintes	NP	_
,	,	PONCT	_
Barbey	Barbey	NP	_
avait	avoir	V	_
perdu	perdre	VPP	_
toute	tout	DET	_
prudence	prudence	NC	_
,	,	PONCT	_
avait	avoir	V	_
lâché	lâcher	VPP	_
bride	bride	NC	_
à	à	P	_
sa	son	DET	_
monture	monture	NC	_
,	,	PONCT	_
était	être	V	_
parti	partir	VPP	_
,	,	PONCT	_
ventre	ventre	NC	_
à	à	P	_
terre	terre	NC	_
,	,	PONCT	_
sur	sur	P	_
les	le	DET	_
routes	route	NC	_
qu'	que	PROREL	_
il	il	CLS	_
avait	avoir	V	_
parcourues	parcourir	VPP	_
jusqu'	jusque	P	_
à	à	P	_
leurs	leur	DET	_
points	point	NC	_
les	le	DET	_
plus	plus	ADV	_
extrêmes	extrême	ADJ	_
.	.	PONCT	_
Toute	tout	ADJ	_
la	le	DET	_
mystérieuse	mystérieux	ADJ	_
horreur	horreur	NC	_
du	de_le	P+D	_
moyen	moyen	ADJ	_
âge	âge	NC	_
planait	planer	V	_
au-dessus	au-dessus	ADV	_
de	de	P	_
cet	ce	DET	_
invraisemblable	invraisemblable	ADJ	_
livre	livre	NC	_
le	le	DET	_
prêtre	prêtre	NC	_
marié	marier	VPP	_
;	;	PONCT	_
la	le	DET	_
magie	magie	NC	_
se	se	CLO	_
mêlait	mêler	V	_
à	à	P	_
la	le	DET	_
religion	religion	NC	_
,	,	PONCT	_
le	le	DET	_
grimoire	grimoire	NC	_
à	à	P	_
la	le	DET	_
prière	prière	NC	_
,	,	PONCT	_
et	et	CC	_
,	,	PONCT	_
plus	plus	ADV	_
impitoyable	impitoyable	ADJ	_
,	,	PONCT	_
plus	plus	ADV	_
sauvage	sauvage	ADJ	_
que	que	CS	_
le	le	DET	_
diable	diable	NC	_
,	,	PONCT	_
le	le	DET	_
Dieu	Dieu	NC	_
du	de_le	P+D	_
péché	péché	NC	_
originel	originel	ADJ	_
torturait	torturer	V	_
sans	sans	P	_
relâche	relâche	NC	_
l'	le	DET	_
innocente	innocente	NC	_
Calixte	Calixte	NP	_
,	,	PONCT	_
sa	son	DET	_
réprouvée	réprouvée	NC	_
,	,	PONCT	_
la	il	CLO	_
désignant	désigner	VPR	_
par	par	P	_
une	un	DET	_
croix	croix	NC	_
rouge	rouge	ADJ	_
au	à_le	P+D	_
front	front	NC	_
,	,	PONCT	_
comme	comme	P	_
jadis	jadis	ADV	_
il	il	CLS	_
fit	faire	V	_
marquer	marquer	VINF	_
par	par	P	_
l'	le	DET	_
un	un	NC	_
de	de	P	_
ses	son	DET	_
anges	ange	NC	_
les	le	DET	_
maisons	maison	NC	_
des	de_le	P+D	_
infidèles	infidèle	NC	_
qu'	que	PROREL	_
il	il	CLS	_
voulait	vouloir	V	_
tuer	tuer	VINF	_
.	.	PONCT	_
Conçues	concevoir	VPP	_
par	par	P	_
un	un	DET	_
moine	moine	NC	_
à_jeun	à_jeun	ADJ	_
,	,	PONCT	_
pris	prendre	VPP	_
de	de	P	_
délire	délire	NC	_
,	,	PONCT	_
ces	ce	DET	_
scènes	scène	NC	_
se	se	CLO	_
déroulaient	dérouler	V	_
dans	dans	P	_
le	le	DET	_
style	style	NC	_
capricant	capricant	ADJ	_
d'	de	P	_
un	un	DET	_
agité	agité	NC	_
;	;	PONCT	_
malheureusement	malheureusement	ADV	_
parmi	parmi	P	_
ces	ce	DET	_
créatures	créature	NC	_
détraquées	détraquer	VPP	_
ainsi	ainsi	ADV	_
que	que	CS	_
des	un	DET	_
coppélia	coppélia	NC	_
galvanisées	galvaniser	VPP	_
d'	de	P	_
Hoffmann	Hoffmann	NP	_
,	,	PONCT	_
d'	de	P	_
aucunes	aucun	DET	_
,	,	PONCT	_
telles	tel	ADJ	_
que	que	CS	_
le	le	DET	_
néel	néel	NC	_
de	de	P	_
Néhou	Néhou	NP	_
,	,	PONCT	_
semblaient	sembler	V	_
avoir	avoir	VINF	_
été	être	VPP	_
imaginées	imaginer	VPP	_
dans	dans	P	_
ces	ce	DET	_
moments	moment	NC	_
d'	de	P	_
affaissement	affaissement	NC	_
qui	qui	PROREL	_
succèdent	succéder	V	_
aux	à_le	P+D	_
crises	crise	NC	_
,	,	PONCT	_
et	et	CC	_
elles	il	CLS	_
détonnaient	détonner	V	_
dans	dans	P	_
cet	ce	DET	_
ensemble	ensemble	NC	_
de	de	P	_
folie	folie	NC	_
sombre	sombre	ADJ	_
où	où	PROREL	_
elles	il	CLS	_
apportaient	apporter	V	_
l'	le	DET	_
involontaire	involontaire	ADJ	_
comique	comique	NC	_
que	que	PROREL	_
dégage	dégager	V	_
la	le	DET	_
vue	vue	NC	_
d'	de	P	_
un	un	DET	_
petit	petit	ADJ	_
seigneur	seigneur	NC	_
de	de	P	_
zinc	zinc	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
joue	jouer	V	_
du	de_le	P+D	_
cor	cor	NC	_
,	,	PONCT	_
en	en	P	_
bottes	botte	NC	_
molles	mou	ADJ	_
,	,	PONCT	_
sur	sur	P	_
le	le	DET	_
socle	socle	NC	_
d'	de	P	_
une	un	DET	_
pendule	pendule	NC	_
.	.	PONCT	_
Après	après	P	_
ces	ce	DET	_
divagations	divagation	NC	_
mystiques	mystique	ADJ	_
,	,	PONCT	_
l'	le	DET	_
écrivain	écrivain	NC	_
avait	avoir	V	_
eu	avoir	VPP	_
une	un	DET	_
période	période	NC	_
d'	de	P	_
accalmie	accalmie	NC	_
;	;	PONCT	_
puis	puis	CC	_
une	un	DET	_
terrible	terrible	ADJ	_
rechute	rechute	NC	_
s'	se	CLO	_
était	être	V	_
produite	produire	VPP	_
.	.	PONCT	_
Cette	ce	DET	_
croyance	croyance	NC	_
que	que	PROREL	_
l'	le	DET	_
homme	homme	NC	_
est	être	V	_
un	un	DET	_
âne	âne	NC	_
de	de	P	_
Buridan	Buridan	NP	_
,	,	PONCT	_
un	un	DET	_
être	être	NC	_
tiraillé	tirailler	VPP	_
entre	entre	P	_
deux	deux	DET	_
puissances	puissance	NC	_
d'	de	P	_
égale	égal	ADJ	_
force	force	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
demeurent	demeurer	V	_
,	,	PONCT	_
à	à	P	_
tour	tour	NC	_
de	de	P	_
rôle	rôle	NC	_
,	,	PONCT	_
victorieuses	victorieux	ADJ	_
de	de	P	_
son	son	DET	_
âme	âme	NC	_
et	et	CC	_
vaincues	vaincre	VPP	_
;	;	PONCT	_
cette	ce	DET	_
conviction	conviction	NC	_
que	que	CS	_
la	le	DET	_
vie	vie	NC	_
humaine	humain	ADJ	_
n'	ne	ADV	_
est	être	V	_
plus	plus	ADV	_
qu'	qu'	ADV	_
un	un	DET	_
incertain	incertain	ADJ	_
combat	combat	NC	_
livré	livrer	VPP	_
entre	entre	P	_
l'	le	DET	_
enfer	enfer	NC	_
et	et	CC	_
le	le	DET	_
ciel	ciel	NC	_
;	;	PONCT	_
cette	ce	DET	_
foi	foi	NC	_
en	en	P	_
deux	deux	DET	_
entités	entité	NC	_
contraires	contraire	ADJ	_
,	,	PONCT	_
satan	satan	NC	_
et	et	CC	_
le	le	DET	_
Christ	Christ	NP	_
,	,	PONCT	_
devaient	devoir	V	_
fatalement	fatalement	ADV	_
engendrer	engendrer	VINF	_
ces	ce	DET	_
discordes	discorde	NC	_
intérieures	intérieur	ADJ	_
où	où	PROREL	_
l'	le	DET	_
âme	âme	NC	_
,	,	PONCT	_
exaltée	exalter	VPP	_
par	par	P	_
une	un	DET	_
incessante	incessant	ADJ	_
lutte	lutte	NC	_
,	,	PONCT	_
échauffée	échauffer	VPP	_
en	en	P	_
quelque	quelque	DET	_
sorte	sorte	NC	_
par	par	P	_
les	le	DET	_
promesses	promesse	NC	_
et	et	CC	_
les	le	DET	_
menaces	menace	NC	_
,	,	PONCT	_
finit	finir	V	_
par	par	P	_
s'	se	CLO	_
abandonner	abandonner	VINF	_
et	et	CC	_
se	se	CLO	_
prostitue	prostituer	V	_
à	à	P	_
celui	celui	PRO	_
des	de_le	P+D	_
deux	deux	ADJ	_
partis	parti	NC	_
dont	dont	PROREL	_
la	le	DET	_
poursuite	poursuite	NC	_
a	avoir	V	_
été	être	VPP	_
la	le	DET	_
plus	plus	ADV	_
tenace	tenace	ADJ	_
.	.	PONCT	_
Dans	dans	P	_
le	le	DET	_
prêtre	prêtre	NC	_
marié	marier	VPP	_
,	,	PONCT	_
les	le	DET	_
louanges	louange	NC	_
du	de_le	P+D	_
Christ	Christ	NP	_
dont	dont	PROREL	_
les	le	DET	_
tentations	tentation	NC	_
avaient	avoir	V	_
réussi	réussir	VPP	_
,	,	PONCT	_
étaient	être	V	_
chantées	chanter	VPP	_
par	par	P	_
Barbey	Barbey	NP	_
D'	de	P	_
Aurévilly	Aurévilly	NP	_
;	;	PONCT	_
dans	dans	P	_
les	le	DET	_
diaboliques	diabolique	ADJ	_
,	,	PONCT	_
l'	le	DET	_
auteur	auteur	NC	_
avait	avoir	V	_
cédé	céder	VPP	_
au	à_le	P+D	_
diable	diable	NC	_
qu'	que	PROREL	_
il	il	CLS	_
célébrait	célébrer	V	_
,	,	PONCT	_
et	et	CC	_
alors	alors	ADV	_
apparaissait	apparaître	V	_
le	le	DET	_
sadisme	sadisme	NC	_
,	,	PONCT	_
ce	ce	DET	_
bâtard	bâtard	NC	_
du	de_le	P+D	_
catholicisme	catholicisme	NC	_
,	,	PONCT	_
que	que	CS	_
cette	ce	DET	_
religion	religion	NC	_
a	avoir	V	_
,	,	PONCT	_
sous	sous	P	_
toutes	tout	ADJ	_
ses	son	DET	_
formes	forme	NC	_
,	,	PONCT	_
poursuivi	poursuivre	VPP	_
de	de	P	_
ses	son	DET	_
exorcismes	exorcisme	NC	_
et	et	CC	_
de	de	P	_
ses	son	DET	_
bûchers	bûcher	NC	_
,	,	PONCT	_
pendant	pendant	P	_
des	un	DET	_
siècles	siècle	NC	_
.	.	PONCT	_
Cet	ce	DET	_
état	état	NC	_
si	si	ADV	_
curieux	curieux	ADJ	_
et	et	CC	_
si	si	ADV	_
mal	mal	ADV	_
défini	définir	VPP	_
ne	ne	ADV	_
peut	pouvoir	V	_
,	,	PONCT	_
en	en	P	_
effet	effet	NC	_
,	,	PONCT	_
prendre	prendre	VINF	_
naissance	naissance	NC	_
dans	dans	P	_
l'	le	DET	_
âme	âme	NC	_
d'	de	P	_
un	un	DET	_
mécréant	mécréant	NC	_
;	;	PONCT	_
il	il	CLS	_
ne	ne	ADV	_
consiste	consister	V	_
point	point	ADV	_
seulement	seulement	ADV	_
à	à	P	_
se	se	CLO	_
vautrer	vautrer	VINF	_
parmi	parmi	P	_
les	le	DET	_
excès	excès	NC	_
de	de	P	_
la	le	DET	_
chair	chair	NC	_
,	,	PONCT	_
aiguisés	aiguiser	VPP	_
par	par	P	_
de	un	DET	_
sanglants	sanglant	ADJ	_
sévices	sévice	NC	_
,	,	PONCT	_
car	car	CC	_
il	il	CLS	_
ne	ne	ADV	_
serait	être	V	_
plus	plus	ADV	_
alors	alors	ADV	_
qu'	que	CS	_
un	un	DET	_
écart	écart	NC	_
des	de_le	P+D	_
sens	sens	NC	_
génésiques	génésique	ADJ	_
,	,	PONCT	_
qu'	que	CS	_
un	un	DET	_
cas	cas	NC	_
de	de	P	_
satyriasis	satyriasis	NC	_
arrivé	arriver	VPP	_
à	à	P	_
son	son	DET	_
point	point	NC	_
de	de	P	_
maturité	maturité	NC	_
suprême	suprême	ADJ	_
;	;	PONCT	_
il	il	CLS	_
consiste	consister	V	_
avant	avant	P	_
tout	tout	PRO	_
dans	dans	P	_
une	un	DET	_
pratique	pratique	NC	_
sacrilège	sacrilège	ADJ	_
,	,	PONCT	_
dans	dans	P	_
une	un	DET	_
rebellion	rebellion	NC	_
morale	moral	ADJ	_
,	,	PONCT	_
dans	dans	P	_
une	un	DET	_
débauche	débauche	NC	_
spirituelle	spirituel	ADJ	_
,	,	PONCT	_
dans	dans	P	_
une	un	DET	_
aberration	aberration	NC	_
tout	tout	ADV	_
idéale	idéal	ADJ	_
,	,	PONCT	_
toute	tout	ADV	_
chrétienne	chrétien	ADJ	_
;	;	PONCT	_
il	il	CLS	_
réside	résider	V	_
aussi	aussi	ADV	_
dans	dans	P	_
une	un	DET	_
joie	joie	NC	_
tempérée	tempérer	VPP	_
par	par	P	_
la	le	DET	_
crainte	crainte	NC	_
,	,	PONCT	_
dans	dans	P	_
une	un	DET	_
joie	joie	NC	_
analogue	analogue	ADJ	_
à	à	P	_
cette	ce	DET	_
satisfaction	satisfaction	NC	_
mauvaise	mauvais	ADJ	_
des	de_le	P+D	_
enfants	enfant	NC	_
qui	qui	PROREL	_
désobéissent	désobéir	V	_
et	et	CC	_
jouent	jouer	V	_
avec	avec	P	_
des	un	DET	_
matières	matière	NC	_
défendues	défendu	ADJ	_
,	,	PONCT	_
par	par	P	_
ce	ce	DET	_
seul	seul	ADJ	_
motif	motif	NC	_
que	que	CS	_
leurs	leur	DET	_
parents	parent	NC	_
leur	il	CLO	_
en	en	CLO	_
ont	avoir	V	_
expressément	expressément	ADV	_
interdit	interdire	VPP	_
l'	le	DET	_
approche	approche	NC	_
.	.	PONCT	_
En	en	P	_
effet	effet	NC	_
,	,	PONCT	_
s'	si	CS	_
il	il	CLS	_
ne	ne	ADV	_
comportait	comporter	V	_
point	point	ADV	_
un	un	DET	_
sacrilège	sacrilège	NC	_
,	,	PONCT	_
le	le	DET	_
sadisme	sadisme	NC	_
n'	ne	ADV	_
aurait	avoir	V	_
pas	pas	ADV	_
de	un	DET	_
raison	raison	NC	_
d'	de	P	_
être	être	VINF	_
;	;	PONCT	_
d'	de	P	_
autre	autre	ADJ	_
part	part	NC	_
,	,	PONCT	_
le	le	DET	_
sacrilège	sacrilège	NC	_
qui	qui	PROREL	_
découle	découler	V	_
de	de	P	_
l'	le	DET	_
existence	existence	NC	_
même	même	ADJ	_
d'	de	P	_
une	un	DET	_
religion	religion	NC	_
,	,	PONCT	_
ne	ne	ADV	_
peut	pouvoir	V	_
être	être	VINF	_
intentionnellement	intentionnellement	ADV	_
et	et	CC	_
pertinemment	pertinemment	ADV	_
accompli	accomplir	VPP	_
que	que	ADV	_
par	par	P	_
un	un	DET	_
croyant	croyant	NC	_
,	,	PONCT	_
car	car	CC	_
l'	le	DET	_
homme	homme	NC	_
n'	ne	ADV	_
éprouverait	éprouver	V	_
aucune	aucun	DET	_
allégresse	allégresse	NC	_
à	à	P	_
profaner	profaner	VINF	_
une	un	DET	_
foi	foi	NC	_
qui	qui	PROREL	_
lui	il	CLO	_
serait	être	V	_
ou	ou	CC	_
indifférente	indifférent	ADJ	_
ou	ou	CC	_
inconnue	inconnu	ADJ	_
.	.	PONCT	_
La	le	DET	_
force	force	NC	_
du	de_le	P+D	_
sadisme	sadisme	NC	_
,	,	PONCT	_
l'	le	DET	_
attrait	attrait	NC	_
qu'	que	PROREL	_
il	il	CLS	_
présente	présenter	V	_
,	,	PONCT	_
gît	gésir	V	_
donc	donc	ADV	_
tout	tout	ADV	_
entier	entier	ADJ	_
dans	dans	P	_
la	le	DET	_
jouissance	jouissance	NC	_
prohibée	prohiber	VPP	_
de	de	P	_
transférer	transférer	VINF	_
à	à	P	_
satan	satan	NC	_
les	le	DET	_
hommages	hommage	NC	_
et	et	CC	_
les	le	DET	_
prières	prière	NC	_
qu'	que	PROREL	_
on	on	CLS	_
doit	devoir	V	_
à	à	P	_
Dieu	Dieu	NP	_
;	;	PONCT	_
il	il	CLS	_
gît	gésir	V	_
donc	donc	ADV	_
dans	dans	P	_
l'	le	DET	_
inobservance	inobservance	NC	_
des	de_le	P+D	_
préceptes	précepte	NC	_
catholiques	catholique	ADJ	_
qu'	que	PROREL	_
on	on	CLS	_
suit	suivre	V	_
même	même	ADV	_
à	à	P	_
rebours	rebours	NC	_
,	,	PONCT	_
en	en	P	_
commettant	commettre	VPR	_
,	,	PONCT	_
afin_de	afin_de	P	_
bafouer	bafouer	VINF	_
plus	plus	ADV	_
gravement	gravement	ADV	_
le	le	DET	_
Christ	Christ	NP	_
,	,	PONCT	_
les	le	DET	_
péchés	péché	NC	_
qu'	que	PROREL	_
il	il	CLS	_
a	avoir	V	_
le	le	DET	_
plus	plus	ADV	_
